   step     dens     kT     pres         Lx      Ly      Lz          Px       Py       Pz         px        py        pz
    20500  2.9977  0.9790  21.6284     12.000  12.000  12.000      7.1926   7.1820   7.2538    -0.35E-12  0.20E-12  0.23E-12
    20600  2.9977  0.9919  21.7470     12.000  12.000  12.000      7.1966   7.2813   7.2692    -0.43E-12  0.34E-12  0.19E-12
    20700  2.9977  1.0115  21.6989     12.000  12.000  12.000      7.1834   7.2232   7.2923    -0.54E-12  0.43E-12  0.39E-12
    20800  2.9977  1.0244  21.8793     12.000  12.000  12.000      7.2601   7.3333   7.2859    -0.55E-12  0.16E-12  0.27E-12
    20900  2.9977  1.0030  21.7078     12.000  12.000  12.000      7.2089   7.2584   7.2405    -0.37E-12  0.28E-12  0.19E-12
    21000  2.9977  0.9965  21.7444     12.000  12.000  12.000      7.2163   7.2748   7.2532    -0.31E-12  0.11E-12  0.80E-13
    21100  2.9977  0.9752  21.6867     12.000  12.000  12.000      7.2250   7.2620   7.1997    -0.18E-12  0.31E-12  0.14E-12
    21200  2.9977  0.9948  21.7175     12.000  12.000  12.000      7.2221   7.2298   7.2657    -0.49E-13  0.25E-12  0.24E-12
    21300  2.9977  1.0063  21.8243     12.000  12.000  12.000      7.2279   7.2770   7.3193     0.16E-13  0.28E-12  0.40E-12
    21400  2.9977  0.9962  21.7010     12.000  12.000  12.000      7.1969   7.2669   7.2372     0.67E-13  0.41E-12  0.46E-12
    21500  2.9977  0.9801  21.6701     12.000  12.000  12.000      7.2098   7.1695   7.2909     0.51E-13  0.56E-12  0.28E-12
    21600  2.9977  1.0150  21.8671     12.000  12.000  12.000      7.2531   7.2643   7.3497    -0.99E-13  0.49E-12  0.45E-12
    21700  2.9977  1.0257  21.7814     12.000  12.000  12.000      7.2579   7.2599   7.2636    -0.29E-12  0.29E-12  0.54E-12
    21800  2.9977  1.0145  21.7550     12.000  12.000  12.000      7.1570   7.3021   7.2958    -0.15E-12  0.42E-12  0.35E-12
    21900  2.9977  1.0013  21.7228     12.000  12.000  12.000      7.1973   7.2716   7.2539    -0.41E-12  0.46E-12  0.26E-12
    22000  2.9977  0.9841  21.6698     12.000  12.000  12.000      7.2299   7.1618   7.2782    -0.43E-12  0.51E-12  0.42E-12
    22100  2.9977  1.0073  21.8229     12.000  12.000  12.000      7.2512   7.2597   7.3120    -0.15E-12  0.57E-12  0.55E-12
    22200  2.9977  1.0137  21.7726     12.000  12.000  12.000      7.2285   7.2670   7.2771    -0.33E-12  0.54E-12  0.38E-12
    22300  2.9977  0.9913  21.6674     12.000  12.000  12.000      7.2069   7.1781   7.2824    -0.39E-12  0.73E-12  0.53E-12
    22400  2.9977  0.9943  21.7247     12.000  12.000  12.000      7.2388   7.2030   7.2828    -0.58E-12  0.97E-12  0.36E-12
    22500  2.9977  1.0141  21.7946     12.000  12.000  12.000      7.2343   7.2533   7.3070    -0.56E-12  0.10E-11  0.48E-12
    22600  2.9977  1.0116  21.8469     12.000  12.000  12.000      7.2094   7.2652   7.3723    -0.26E-12  0.11E-11  0.52E-12
    22700  2.9977  0.9979  21.8367     12.000  12.000  12.000      7.2211   7.2440   7.3716    -0.39E-12  0.96E-12  0.47E-12
    22800  2.9977  1.0037  21.7902     12.000  12.000  12.000      7.2637   7.2691   7.2574    -0.33E-12  0.99E-12  0.32E-12
    22900  2.9977  0.9773  21.7000     12.000  12.000  12.000      7.2122   7.2227   7.2652    -0.23E-12  0.94E-12  0.49E-12
    23000  2.9977  1.0008  21.6433     12.000  12.000  12.000      7.1613   7.2166   7.2654    -0.26E-12  0.83E-12  0.42E-12
    23100  2.9977  0.9946  21.7487     12.000  12.000  12.000      7.2422   7.2265   7.2799    -0.50E-12  0.94E-12  0.52E-12
    23200  2.9977  0.9959  21.7385     12.000  12.000  12.000      7.2753   7.2065   7.2567    -0.38E-12  0.99E-12  0.55E-12
    23300  2.9977  1.0200  21.7914     12.000  12.000  12.000      7.2469   7.2037   7.3407    -0.27E-12  0.11E-11  0.65E-12
    23400  2.9977  0.9964  21.7412     12.000  12.000  12.000      7.1831   7.2713   7.2867    -0.29E-12  0.96E-12  0.55E-12
    23500  2.9977  0.9828  21.7743     12.000  12.000  12.000      7.2487   7.2381   7.2875    -0.34E-12  0.48E-12  0.73E-12
    23600  2.9977  0.9894  21.6770     12.000  12.000  12.000      7.1943   7.1208   7.3619    -0.64E-12  0.10E-11  0.78E-12
    23700  2.9977  0.9972  21.7160     12.000  12.000  12.000      7.1550   7.2332   7.3278    -0.45E-12  0.78E-12  0.68E-12
    23800  2.9977  1.0128  21.8512     12.000  12.000  12.000      7.2981   7.2194   7.3337    -0.52E-12  0.83E-12  0.86E-12
    23900  2.9977  1.0009  21.7176     12.000  12.000  12.000      7.2216   7.2019   7.2942    -0.44E-12  0.66E-12  0.10E-11
    24000  2.9977  1.0152  21.8139     12.000  12.000  12.000      7.2730   7.2219   7.3190    -0.33E-12  0.63E-12  0.82E-12
    24100  2.9977  0.9985  21.6191     12.000  12.000  12.000      7.2352   7.1800   7.2039    -0.16E-12  0.71E-12  0.11E-11
    24200  2.9977  0.9930  21.6791     12.000  12.000  12.000      7.1959   7.2160   7.2672    -0.28E-12  0.45E-12  0.90E-12
    24300  2.9977  0.9847  21.7514     12.000  12.000  12.000      7.1819   7.2708   7.2987    -0.27E-12  0.57E-12  0.94E-12
    24400  2.9977  1.0199  21.7309     12.000  12.000  12.000      7.2549   7.2037   7.2722    -0.14E-14  0.66E-12  0.96E-12
    24500  2.9977  0.9941  21.7141     12.000  12.000  12.000      7.2346   7.2512   7.2283    -0.87E-13  0.49E-12  0.85E-12
    24600  2.9977  1.0098  21.7670     12.000  12.000  12.000      7.2428   7.2240   7.3002    -0.94E-13  0.70E-12  0.10E-11
    24700  2.9977  1.0057  21.8842     12.000  12.000  12.000      7.2479   7.2244   7.4119     0.10E-12  0.68E-12  0.80E-12
    24800  2.9977  1.0041  21.7154     12.000  12.000  12.000      7.2045   7.2525   7.2583    -0.40E-13  0.73E-12  0.55E-12
    24900  2.9977  0.9894  21.6505     12.000  12.000  12.000      7.1451   7.2463   7.2591    -0.17E-12  0.79E-12  0.98E-12
    25000  2.9977  0.9989  21.6944     12.000  12.000  12.000      7.2015   7.1811   7.3118    -0.35E-12  0.10E-11  0.10E-11
    25100  2.9977  1.0028  21.7807     12.000  12.000  12.000      7.2368   7.2354   7.3085     0.85E-13 -0.38E-12 -0.16E-12
    25200  2.9977  0.9845  21.5869     12.000  12.000  12.000      7.1752   7.1564   7.2553     0.41E-12 -0.25E-12 -0.13E-12
    25300  2.9977  1.0006  21.6995     12.000  12.000  12.000      7.1721   7.2358   7.2916     0.36E-12 -0.28E-12 -0.94E-13
    25400  2.9977  0.9999  21.8099     12.000  12.000  12.000      7.2583   7.2988   7.2528     0.44E-12 -0.20E-12  0.13E-13
    25500  2.9977  0.9969  21.6922     12.000  12.000  12.000      7.2249   7.2495   7.2178     0.24E-12 -0.51E-12 -0.19E-12
    25600  2.9977  0.9895  21.6049     12.000  12.000  12.000      7.1850   7.1895   7.2304     0.39E-12 -0.45E-12 -0.38E-12
    25700  2.9977  0.9998  21.6366     12.000  12.000  12.000      7.1633   7.2293   7.2440     0.22E-12 -0.93E-13 -0.79E-13
    25800  2.9977  1.0113  21.7806     12.000  12.000  12.000      7.2412   7.2344   7.3049     0.25E-12 -0.21E-12 -0.30E-12
    25900  2.9977  0.9988  21.7916     12.000  12.000  12.000      7.2151   7.2744   7.3020     0.32E-12 -0.37E-13 -0.22E-12
    26000  2.9977  1.0015  21.7210     12.000  12.000  12.000      7.1505   7.2842   7.2864     0.43E-12 -0.61E-13  0.39E-13
    26100  2.9977  0.9861  21.6918     12.000  12.000  12.000      7.2600   7.1711   7.2608    -0.16E-12  0.90E-13 -0.74E-13
    26200  2.9977  0.9900  21.6485     12.000  12.000  12.000      7.2383   7.2529   7.1572     0.23E-12  0.23E-12  0.12E-12
    26300  2.9977  0.9939  21.6363     12.000  12.000  12.000      7.1500   7.2368   7.2496     0.24E-12  0.37E-12 -0.20E-12
    26400  2.9977  1.0016  21.7751     12.000  12.000  12.000      7.2495   7.2146   7.3110     0.38E-12  0.73E-12  0.24E-12
    26500  2.9977  0.9982  21.7786     12.000  12.000  12.000      7.2454   7.1951   7.3381     0.43E-12  0.78E-12  0.12E-12
    26600  2.9977  0.9998  21.7476     12.000  12.000  12.000      7.2738   7.2214   7.2523     0.47E-12  0.50E-12  0.24E-12
    26700  2.9977  1.0052  21.8358     12.000  12.000  12.000      7.2489   7.2997   7.2871     0.10E-12  0.50E-12  0.38E-12
    26800  2.9977  0.9868  21.7081     12.000  12.000  12.000      7.2141   7.2076   7.2864     0.49E-12  0.45E-12  0.35E-12
    26900  2.9977  0.9956  21.7350     12.000  12.000  12.000      7.2720   7.1766   7.2863     0.48E-12  0.54E-13  0.17E-12
    27000  2.9977  0.9931  21.6947     12.000  12.000  12.000      7.2228   7.2151   7.2569     0.55E-12 -0.20E-12  0.29E-12
    27100  2.9977  0.9796  21.6944     12.000  12.000  12.000      7.2066   7.1990   7.2887     0.80E-12  0.23E-12  0.26E-12
    27200  2.9977  1.0036  21.6452     12.000  12.000  12.000      7.2343   7.1809   7.2301     0.86E-12  0.30E-12  0.16E-12
    27300  2.9977  0.9893  21.6928     12.000  12.000  12.000      7.1716   7.2761   7.2451     0.10E-11  0.31E-12  0.27E-12
    27400  2.9977  1.0076  21.6595     12.000  12.000  12.000      7.1744   7.2510   7.2341     0.90E-12  0.22E-12  0.19E-12
    27500  2.9977  0.9620  21.5315     12.000  12.000  12.000      7.1078   7.1778   7.2459     0.97E-12  0.29E-12  0.22E-12
    27600  2.9977  0.9883  21.8189     12.000  12.000  12.000      7.2737   7.2328   7.3123     0.12E-11  0.18E-12  0.10E-12
    27700  2.9977  0.9863  21.8050     12.000  12.000  12.000      7.2079   7.2590   7.3380     0.10E-11  0.24E-12  0.22E-12
    27800  2.9977  1.0048  21.7065     12.000  12.000  12.000      7.2554   7.2224   7.2287     0.13E-11  0.24E-12  0.17E-12
    27900  2.9977  1.0011  21.7803     12.000  12.000  12.000      7.2528   7.2614   7.2661     0.12E-11  0.25E-12  0.29E-12
    28000  2.9977  0.9951  21.6755     12.000  12.000  12.000      7.2321   7.2075   7.2359     0.12E-11  0.35E-12  0.89E-13
    28100  2.9977  1.0209  21.7708     12.000  12.000  12.000      7.2258   7.2541   7.2909     0.10E-11  0.27E-12  0.26E-12
    28200  2.9977  0.9941  21.7600     12.000  12.000  12.000      7.2526   7.2205   7.2869     0.10E-11  0.23E-12 -0.56E-13
    28300  2.9977  1.0117  21.7254     12.000  12.000  12.000      7.2083   7.2541   7.2631     0.10E-11  0.58E-13  0.12E-12
    28400  2.9977  0.9899  21.7671     12.000  12.000  12.000      7.2969   7.2065   7.2637     0.10E-11  0.36E-12  0.26E-12
    28500  2.9977  1.0146  21.8217     12.000  12.000  12.000      7.2805   7.2514   7.2897     0.12E-11  0.40E-12  0.40E-13
    28600  2.9977  0.9719  21.6768     12.000  12.000  12.000      7.2348   7.1860   7.2561     0.97E-12  0.31E-12 -0.13E-12
    28700  2.9977  1.0202  21.8683     12.000  12.000  12.000      7.2402   7.2935   7.3346     0.78E-12  0.40E-12 -0.50E-13
    28800  2.9977  0.9971  21.7090     12.000  12.000  12.000      7.2507   7.2463   7.2121     0.81E-12  0.23E-12 -0.82E-13
    28900  2.9977  1.0105  21.7306     12.000  12.000  12.000      7.2017   7.2305   7.2984     0.82E-12  0.11E-12  0.14E-13
    29000  2.9977  0.9919  21.7289     12.000  12.000  12.000      7.2597   7.1926   7.2766     0.61E-12  0.12E-12 -0.79E-13
    29100  2.9977  0.9916  21.7076     12.000  12.000  12.000      7.2502   7.2116   7.2458     0.86E-12  0.16E-12 -0.61E-12
    29200  2.9977  0.9846  21.5895     12.000  12.000  12.000      7.2237   7.1356   7.2302     0.89E-12  0.24E-12 -0.25E-12
    29300  2.9977  0.9913  21.8089     12.000  12.000  12.000      7.2391   7.2177   7.3521     0.67E-12  0.37E-12 -0.12E-12
    29400  2.9977  0.9949  21.7258     12.000  12.000  12.000      7.2434   7.2198   7.2626     0.51E-12  0.38E-12 -0.37E-12
    29500  2.9977  1.0069  21.7315     12.000  12.000  12.000      7.2590   7.1626   7.3099     0.68E-12  0.48E-12 -0.23E-13
    29600  2.9977  0.9982  21.7131     12.000  12.000  12.000      7.1548   7.2954   7.2630     0.23E-12  0.32E-12 -0.22E-12
    29700  2.9977  1.0094  21.6463     12.000  12.000  12.000      7.1779   7.2226   7.2457     0.66E-12  0.15E-12 -0.95E-13
    29800  2.9977  0.9830  21.6802     12.000  12.000  12.000      7.2283   7.1368   7.3151     0.55E-12  0.17E-12 -0.19E-12
    29900  2.9977  0.9968  21.7881     12.000  12.000  12.000      7.2290   7.2951   7.2641     0.30E-12  0.37E-12 -0.39E-12
    30000  2.9977  0.9960  21.7151     12.000  12.000  12.000      7.2147   7.2380   7.2624     0.64E-13  0.30E-12 -0.34E-12
    30100  2.9977  0.9861  21.6896     12.000  12.000  12.000      7.3103   7.1786   7.2007     0.15E-12  0.12E-12 -0.32E-13
    30200  2.9977  1.0081  21.6883     12.000  12.000  12.000      7.2037   7.2273   7.2573     0.25E-12 -0.50E-13  0.72E-13
    30300  2.9977  1.0005  21.7323     12.000  12.000  12.000      7.2222   7.2298   7.2802     0.11E-12 -0.46E-13  0.27E-13
    30400  2.9977  1.0086  21.7556     12.000  12.000  12.000      7.2185   7.1843   7.3528     0.11E-12 -0.13E-12  0.35E-13
    30500  2.9977  1.0083  21.7122     12.000  12.000  12.000      7.2278   7.2006   7.2837     0.16E-12 -0.29E-12  0.16E-12
    30600  2.9977  0.9930  21.6172     12.000  12.000  12.000      7.1790   7.1570   7.2812     0.28E-13 -0.12E-12  0.12E-12
    30700  2.9977  1.0101  21.8243     12.000  12.000  12.000      7.2606   7.2487   7.3150     0.10E-12 -0.33E-13  0.25E-12
    30800  2.9977  1.0057  21.7424     12.000  12.000  12.000      7.1991   7.2263   7.3170     0.76E-13 -0.14E-12  0.22E-12
    30900  2.9977  1.0084  21.7667     12.000  12.000  12.000      7.2474   7.2419   7.2775    -0.32E-13 -0.17E-12  0.21E-12
    31000  2.9977  0.9944  21.7326     12.000  12.000  12.000      7.2079   7.1845   7.3402     0.15E-12 -0.70E-13  0.32E-12
    31100  2.9977  1.0005  21.6997     12.000  12.000  12.000      7.2236   7.2398   7.2364     0.14E-13  0.49E-13  0.45E-12
    31200  2.9977  1.0259  21.7347     12.000  12.000  12.000      7.2348   7.2077   7.2922     0.25E-12 -0.18E-12  0.32E-12
    31300  2.9977  0.9943  21.6332     12.000  12.000  12.000      7.1572   7.2342   7.2417     0.25E-12 -0.12E-12  0.17E-12
    31400  2.9977  0.9870  21.7656     12.000  12.000  12.000      7.2538   7.2158   7.2960     0.67E-12 -0.11E-12  0.42E-12
    31500  2.9977  1.0132  21.7627     12.000  12.000  12.000      7.2022   7.2545   7.3060     0.35E-12 -0.21E-12  0.30E-12
    31600  2.9977  1.0067  21.7615     12.000  12.000  12.000      7.2192   7.2451   7.2972     0.64E-12  0.11E-12  0.33E-12
    31700  2.9977  0.9957  21.6941     12.000  12.000  12.000      7.1850   7.3008   7.2083     0.30E-12 -0.98E-13 -0.17E-12
    31800  2.9977  1.0043  21.7404     12.000  12.000  12.000      7.2208   7.2275   7.2921     0.56E-12 -0.96E-13  0.46E-13
    31900  2.9977  0.9920  21.7254     12.000  12.000  12.000      7.2705   7.2173   7.2376     0.45E-12 -0.12E-12  0.25E-13
    32000  2.9977  0.9911  21.7405     12.000  12.000  12.000      7.2710   7.2056   7.2639     0.79E-12 -0.15E-12 -0.13E-12
    32100  2.9977  1.0035  21.6920     12.000  12.000  12.000      7.2602   7.1769   7.2550     0.71E-12 -0.13E-12  0.78E-14
    32200  2.9977  0.9977  21.7700     12.000  12.000  12.000      7.2587   7.2120   7.2992     0.67E-12 -0.19E-12 -0.21E-12
    32300  2.9977  1.0019  21.8380     12.000  12.000  12.000      7.2559   7.2282   7.3538     0.69E-12  0.94E-15 -0.14E-12
    32400  2.9977  0.9866  21.7446     12.000  12.000  12.000      7.2131   7.2554   7.2761     0.78E-12 -0.26E-12 -0.19E-12
    32500  2.9977  1.0144  21.8165     12.000  12.000  12.000      7.2493   7.2291   7.3381     0.69E-12 -0.44E-13 -0.24E-12
    32600  2.9977  0.9848  21.5991     12.000  12.000  12.000      7.1622   7.2191   7.2178     0.55E-12 -0.50E-12 -0.69E-12
    32700  2.9977  0.9824  21.7776     12.000  12.000  12.000      7.2324   7.2218   7.3234     0.66E-12 -0.36E-12 -0.46E-12
    32800  2.9977  0.9933  21.7103     12.000  12.000  12.000      7.2176   7.2601   7.2326     0.48E-12 -0.41E-12 -0.33E-12
    32900  2.9977  1.0028  21.7080     12.000  12.000  12.000      7.2088   7.2211   7.2781     0.75E-12 -0.29E-12 -0.39E-12
    33000  2.9977  0.9906  21.7849     12.000  12.000  12.000      7.2296   7.2408   7.3145     0.82E-12 -0.33E-12 -0.46E-12
    33100  2.9977  0.9852  21.6489     12.000  12.000  12.000      7.2041   7.2136   7.2311     0.94E-12 -0.39E-12 -0.60E-12
    33200  2.9977  1.0056  21.7585     12.000  12.000  12.000      7.1937   7.2801   7.2847     0.84E-12 -0.40E-12 -0.47E-12
    33300  2.9977  1.0115  21.7750     12.000  12.000  12.000      7.2426   7.2637   7.2687     0.61E-12 -0.24E-12 -0.50E-12
    33400  2.9977  1.0216  21.8612     12.000  12.000  12.000      7.1991   7.3133   7.3488     0.99E-12 -0.53E-12 -0.34E-12
    33500  2.9977  0.9950  21.7870     12.000  12.000  12.000      7.2164   7.2365   7.3341     0.57E-12 -0.30E-12 -0.53E-12
    33600  2.9977  1.0089  21.7301     12.000  12.000  12.000      7.2193   7.2356   7.2751     0.59E-12 -0.48E-12 -0.47E-12
    33700  2.9977  0.9821  21.5809     12.000  12.000  12.000      7.1800   7.1719   7.2290     0.61E-12 -0.35E-12 -0.35E-12
    33800  2.9977  1.0013  21.6696     12.000  12.000  12.000      7.2100   7.2002   7.2595     0.50E-12 -0.36E-12 -0.11E-12
    33900  2.9977  0.9695  21.5496     12.000  12.000  12.000      7.1465   7.2049   7.1982     0.78E-12 -0.25E-12 -0.25E-12
    34000  2.9977  0.9976  21.7906     12.000  12.000  12.000      7.2338   7.2249   7.3319     0.66E-12 -0.16E-12 -0.39E-12
    34100  2.9977  0.9985  21.7362     12.000  12.000  12.000      7.2581   7.1951   7.2829     0.82E-12 -0.27E-12 -0.81E-13
    34200  2.9977  1.0012  21.7883     12.000  12.000  12.000      7.2584   7.2311   7.2988     0.80E-12 -0.12E-12 -0.19E-12
    34300  2.9977  1.0013  21.7079     12.000  12.000  12.000      7.1796   7.2406   7.2877     0.66E-12 -0.15E-12 -0.12E-12
    34400  2.9977  0.9958  21.7219     12.000  12.000  12.000      7.2365   7.1991   7.2863     0.55E-12 -0.17E-12 -0.30E-13
    34500  2.9977  0.9944  21.7111     12.000  12.000  12.000      7.1669   7.2285   7.3158     0.36E-12 -0.13E-12 -0.15E-12
    34600  2.9977  1.0029  21.8525     12.000  12.000  12.000      7.2475   7.2742   7.3308     0.36E-12 -0.26E-12 -0.89E-13
    34700  2.9977  1.0114  21.6419     12.000  12.000  12.000      7.1331   7.1955   7.3132     0.51E-12 -0.65E-13 -0.35E-12
    34800  2.9977  1.0007  21.7696     12.000  12.000  12.000      7.2461   7.2477   7.2759     0.47E-12  0.27E-12 -0.45E-12
    34900  2.9977  1.0152  21.7361     12.000  12.000  12.000      7.1988   7.2406   7.2968     0.76E-12  0.15E-12 -0.58E-12
    35000  2.9977  0.9819  21.6252     12.000  12.000  12.000      7.2069   7.1683   7.2500     0.56E-12  0.45E-13 -0.84E-12
    35100  2.9977  0.9920  21.7428     12.000  12.000  12.000      7.1682   7.2940   7.2806     0.17E-12  0.55E-13  0.12E-12
    35200  2.9977  0.9940  21.6606     12.000  12.000  12.000      7.2742   7.1334   7.2529     0.23E-12  0.38E-13  0.29E-12
    35300  2.9977  1.0097  21.7258     12.000  12.000  12.000      7.2373   7.1704   7.3181     0.81E-13  0.83E-13  0.20E-12
    35400  2.9977  1.0067  21.7332     12.000  12.000  12.000      7.2450   7.2288   7.2594     0.19E-12  0.26E-13  0.28E-12
    35500  2.9977  0.9996  21.6866     12.000  12.000  12.000      7.2247   7.1825   7.2794     0.46E-12  0.73E-13  0.26E-12
    35600  2.9977  0.9990  21.6956     12.000  12.000  12.000      7.2677   7.1666   7.2614     0.36E-12  0.15E-12  0.25E-12
    35700  2.9977  1.0129  21.8053     12.000  12.000  12.000      7.2460   7.2393   7.3200     0.32E-12  0.56E-13  0.21E-12
    35800  2.9977  0.9867  21.5354     12.000  12.000  12.000      7.1813   7.1609   7.1931     0.22E-12 -0.21E-13  0.19E-12
    35900  2.9977  0.9923  21.7346     12.000  12.000  12.000      7.2150   7.2325   7.2871     0.19E-12  0.20E-13  0.34E-12
    36000  2.9977  0.9877  21.7546     12.000  12.000  12.000      7.2139   7.2233   7.3174     0.27E-13  0.78E-13  0.15E-12
    36100  2.9977  1.0258  21.8406     12.000  12.000  12.000      7.2511   7.2450   7.3444    -0.11E-12  0.66E-13  0.25E-12
    36200  2.9977  1.0020  21.7911     12.000  12.000  12.000      7.2422   7.2848   7.2641    -0.82E-13  0.10E-12  0.25E-12
    36300  2.9977  1.0032  21.7441     12.000  12.000  12.000      7.2950   7.1903   7.2588    -0.81E-13  0.25E-12  0.19E-12
    36400  2.9977  1.0139  21.7407     12.000  12.000  12.000      7.2398   7.2139   7.2870    -0.66E-13  0.53E-13  0.19E-12
    36500  2.9977  1.0068  21.7715     12.000  12.000  12.000      7.2530   7.2594   7.2591     0.82E-13  0.21E-12  0.31E-12
    36600  2.9977  0.9985  21.7023     12.000  12.000  12.000      7.2036   7.2423   7.2564    -0.42E-13  0.95E-13  0.26E-12
    36700  2.9977  0.9839  21.6554     12.000  12.000  12.000      7.2169   7.2022   7.2364     0.59E-13  0.30E-12  0.12E-12
    36800  2.9977  0.9897  21.6868     12.000  12.000  12.000      7.1732   7.2081   7.3055     0.17E-12  0.22E-12  0.13E-13
    36900  2.9977  0.9783  21.7174     12.000  12.000  12.000      7.2144   7.2283   7.2747     0.88E-13  0.18E-12  0.22E-12
    37000  2.9977  0.9901  21.7397     12.000  12.000  12.000      7.2279   7.2132   7.2986     0.25E-12  0.34E-12  0.42E-12
    37100  2.9977  0.9783  21.6399     12.000  12.000  12.000      7.1928   7.2076   7.2394     0.17E-12  0.31E-12  0.41E-12
    37200  2.9977  1.0077  21.7925     12.000  12.000  12.000      7.2147   7.2375   7.3403     0.26E-12  0.57E-12  0.35E-12
    37300  2.9977  1.0119  21.6862     12.000  12.000  12.000      7.1925   7.2182   7.2755     0.39E-12  0.40E-12  0.32E-12
    37400  2.9977  0.9968  21.7047     12.000  12.000  12.000      7.1987   7.2020   7.3040     0.38E-12  0.26E-12  0.44E-12
    37500  2.9977  1.0041  21.6639     12.000  12.000  12.000      7.2196   7.1872   7.2572     0.43E-12  0.17E-12  0.43E-12
    37600  2.9977  1.0045  21.7102     12.000  12.000  12.000      7.2373   7.2430   7.2298     0.59E-12  0.38E-12  0.31E-12
    37700  2.9977  0.9892  21.7985     12.000  12.000  12.000      7.2627   7.2409   7.2949     0.52E-12  0.38E-12  0.59E-12
    37800  2.9977  0.9915  21.7116     12.000  12.000  12.000      7.2242   7.2118   7.2755     0.38E-12  0.37E-12  0.39E-12
    37900  2.9977  1.0051  21.7500     12.000  12.000  12.000      7.2767   7.2373   7.2360     0.33E-12  0.39E-12  0.40E-12
    38000  2.9977  1.0008  21.6970     12.000  12.000  12.000      7.2102   7.2109   7.2759     0.38E-12  0.27E-12  0.62E-12
    38100  2.9977  0.9925  21.7231     12.000  12.000  12.000      7.1905   7.2619   7.2707     0.36E-12  0.38E-12  0.35E-12
    38200  2.9977  1.0007  21.7236     12.000  12.000  12.000      7.2692   7.2108   7.2435     0.28E-12  0.32E-12  0.36E-12
    38300  2.9977  0.9969  21.7086     12.000  12.000  12.000      7.1742   7.2195   7.3150     0.38E-12  0.35E-12  0.44E-12
    38400  2.9977  0.9923  21.8123     12.000  12.000  12.000      7.2593   7.2419   7.3111     0.41E-12  0.41E-12  0.53E-12
    38500  2.9977  1.0081  21.7457     12.000  12.000  12.000      7.2052   7.2488   7.2917     0.57E-12  0.83E-13  0.24E-12
    38600  2.9977  0.9846  21.8390     12.000  12.000  12.000      7.2181   7.2993   7.3216     0.63E-12  0.88E-13  0.21E-12
    38700  2.9977  1.0112  21.7434     12.000  12.000  12.000      7.2047   7.2596   7.2790     0.63E-12  0.18E-12  0.42E-12
    38800  2.9977  1.0034  21.7347     12.000  12.000  12.000      7.2619   7.2426   7.2302     0.62E-12 -0.38E-13  0.28E-12
    38900  2.9977  1.0038  21.7891     12.000  12.000  12.000      7.2669   7.2001   7.3220     0.66E-12  0.25E-12  0.39E-12
    39000  2.9977  1.0002  21.7642     12.000  12.000  12.000      7.2578   7.2015   7.3050     0.54E-12  0.91E-13  0.31E-12
    39100  2.9977  0.9913  21.6624     12.000  12.000  12.000      7.2431   7.1971   7.2222     0.73E-12 -0.87E-13  0.11E-12
    39200  2.9977  0.9947  21.7519     12.000  12.000  12.000      7.2544   7.2336   7.2638     0.68E-12 -0.16E-12  0.54E-12
    39300  2.9977  0.9985  21.6807     12.000  12.000  12.000      7.2128   7.2208   7.2471     0.79E-12 -0.12E-12  0.37E-12
    39400  2.9977  1.0047  21.7176     12.000  12.000  12.000      7.2533   7.1733   7.2910     0.87E-12  0.88E-14  0.34E-12
    39500  2.9977  1.0078  21.7849     12.000  12.000  12.000      7.2824   7.2076   7.2949     0.92E-12  0.11E-12  0.17E-12
    39600  2.9977  0.9970  21.7319     12.000  12.000  12.000      7.2214   7.2397   7.2708     0.83E-12 -0.18E-12  0.35E-12
    39700  2.9977  1.0068  21.8122     12.000  12.000  12.000      7.2332   7.2785   7.3005     0.12E-11  0.26E-12 -0.11E-12
    39800  2.9977  1.0102  21.7043     12.000  12.000  12.000      7.2342   7.1972   7.2729     0.10E-11  0.21E-12  0.51E-13
    39900  2.9977  0.9801  21.6867     12.000  12.000  12.000      7.2144   7.2198   7.2526     0.11E-11  0.24E-12  0.45E-12
    40000  2.9977  0.9989  21.7319     12.000  12.000  12.000      7.1955   7.2791   7.2573     0.12E-11  0.79E-13  0.23E-12
    40100  2.9977  1.0166  21.7181     12.000  12.000  12.000      7.2281   7.2430   7.2470     0.26E-12  0.12E-12  0.18E-13
    40200  2.9977  0.9878  21.6793     12.000  12.000  12.000      7.1942   7.2384   7.2466     0.24E-12 -0.58E-13  0.94E-13
    40300  2.9977  0.9939  21.6337     12.000  12.000  12.000      7.1945   7.2120   7.2272     0.24E-12  0.30E-13  0.22E-12
    40400  2.9977  0.9890  21.7756     12.000  12.000  12.000      7.2094   7.2508   7.3154     0.21E-12  0.18E-12  0.23E-12
    40500  2.9977  1.0008  21.7874     12.000  12.000  12.000      7.2435   7.2537   7.2902     0.84E-13  0.22E-12  0.20E-12
    40600  2.9977  0.9879  21.7123     12.000  12.000  12.000      7.2047   7.2066   7.3010     0.24E-13  0.17E-12  0.22E-12
    40700  2.9977  0.9988  21.6360     12.000  12.000  12.000      7.1350   7.2200   7.2810     0.38E-13  0.20E-12  0.15E-12
    40800  2.9977  0.9906  21.7183     12.000  12.000  12.000      7.1890   7.2781   7.2511     0.22E-12  0.50E-12  0.41E-12
    40900  2.9977  1.0051  21.7542     12.000  12.000  12.000      7.1871   7.2393   7.3278     0.21E-12  0.32E-12  0.35E-12
