   step     dens     kT     pres         Lx      Ly      Lz          Px       Py       Pz         px        py        pz
    20500  2.9977  0.9985  21.7604     12.000  12.000  12.000      7.3263   7.1797   7.2543    -0.56E-13 -0.34E-12  0.56E-13
    20600  2.9977  0.9932  21.7443     12.000  12.000  12.000      7.2045   7.3186   7.2212     0.36E-13 -0.29E-12 -0.93E-13
    20700  2.9977  0.9953  21.7762     12.000  12.000  12.000      7.2884   7.2486   7.2391    -0.44E-12 -0.36E-12 -0.11E-12
    20800  2.9977  1.0247  21.8330     12.000  12.000  12.000      7.2837   7.2715   7.2778    -0.74E-13 -0.35E-13 -0.77E-13
    20900  2.9977  1.0108  21.9022     12.000  12.000  12.000      7.3043   7.2937   7.3043    -0.29E-13 -0.16E-12 -0.11E-12
    21000  2.9977  0.9923  21.6325     12.000  12.000  12.000      7.1834   7.1967   7.2523    -0.28E-12 -0.14E-12  0.34E-13
    21100  2.9977  0.9828  21.7974     12.000  12.000  12.000      7.2876   7.2599   7.2499     0.16E-12 -0.24E-12  0.64E-13
    21200  2.9977  0.9941  21.8216     12.000  12.000  12.000      7.2337   7.2854   7.3025     0.28E-12 -0.34E-12  0.11E-12
    21300  2.9977  0.9849  21.8452     12.000  12.000  12.000      7.2944   7.2857   7.2652     0.19E-12 -0.32E-12  0.23E-12
    21400  2.9977  1.0079  21.9297     12.000  12.000  12.000      7.3074   7.3268   7.2956     0.13E-12 -0.40E-12  0.28E-12
    21500  2.9977  1.0049  21.8116     12.000  12.000  12.000      7.2913   7.2594   7.2608     0.16E-12 -0.30E-12  0.54E-13
    21600  2.9977  1.0060  21.7836     12.000  12.000  12.000      7.2657   7.2347   7.2833     0.34E-12 -0.18E-12  0.15E-12
    21700  2.9977  1.0104  21.7288     12.000  12.000  12.000      7.2423   7.2202   7.2663     0.18E-13 -0.20E-12 -0.17E-12
    21800  2.9977  0.9865  21.6805     12.000  12.000  12.000      7.2515   7.2215   7.2075     0.56E-13 -0.26E-12  0.55E-13
    21900  2.9977  0.9795  21.7091     12.000  12.000  12.000      7.2339   7.2206   7.2546     0.17E-12 -0.16E-12 -0.21E-12
    22000  2.9977  1.0087  21.8545     12.000  12.000  12.000      7.3069   7.2729   7.2748    -0.59E-13 -0.19E-12 -0.16E-12
    22100  2.9977  1.0009  21.7787     12.000  12.000  12.000      7.2785   7.2167   7.2835     0.63E-13 -0.18E-12 -0.21E-12
    22200  2.9977  0.9946  21.7294     12.000  12.000  12.000      7.2583   7.2318   7.2393     0.17E-12 -0.20E-12 -0.89E-13
    22300  2.9977  1.0071  21.8715     12.000  12.000  12.000      7.2445   7.3357   7.2913     0.11E-13  0.58E-13  0.15E-13
    22400  2.9977  0.9961  21.6882     12.000  12.000  12.000      7.2304   7.2002   7.2576     0.94E-13 -0.25E-12 -0.12E-12
    22500  2.9977  1.0097  21.9467     12.000  12.000  12.000      7.3012   7.3663   7.2792    -0.20E-12 -0.36E-12 -0.27E-12
    22600  2.9977  1.0225  21.8953     12.000  12.000  12.000      7.2899   7.3053   7.3002    -0.97E-13 -0.41E-12 -0.15E-12
    22700  2.9977  1.0033  21.7846     12.000  12.000  12.000      7.2598   7.2784   7.2464    -0.12E-12 -0.23E-12 -0.43E-12
    22800  2.9977  1.0005  21.7290     12.000  12.000  12.000      7.2408   7.2168   7.2713    -0.44E-12 -0.26E-12 -0.25E-12
    22900  2.9977  0.9962  21.8135     12.000  12.000  12.000      7.2001   7.2828   7.3306    -0.37E-12 -0.63E-12 -0.25E-12
    23000  2.9977  1.0005  21.8628     12.000  12.000  12.000      7.2698   7.3133   7.2798    -0.32E-13 -0.27E-12 -0.36E-12
    23100  2.9977  0.9972  21.9291     12.000  12.000  12.000      7.2880   7.3028   7.3383    -0.62E-13 -0.18E-13 -0.28E-12
    23200  2.9977  1.0037  21.9017     12.000  12.000  12.000      7.3710   7.2996   7.2311    -0.24E-12 -0.22E-13 -0.17E-12
    23300  2.9977  1.0103  21.8849     12.000  12.000  12.000      7.2646   7.3170   7.3033     0.13E-12 -0.21E-12 -0.33E-12
    23400  2.9977  1.0092  21.8651     12.000  12.000  12.000      7.2649   7.3156   7.2845     0.24E-12  0.15E-13 -0.35E-12
    23500  2.9977  0.9896  21.8329     12.000  12.000  12.000      7.2230   7.2879   7.3220     0.33E-12 -0.13E-12 -0.33E-12
    23600  2.9977  0.9978  21.8769     12.000  12.000  12.000      7.2390   7.2865   7.3514     0.20E-12 -0.13E-12 -0.20E-12
    23700  2.9977  1.0024  21.8942     12.000  12.000  12.000      7.3142   7.2848   7.2953     0.30E-12 -0.16E-12 -0.28E-12
    23800  2.9977  1.0209  21.9806     12.000  12.000  12.000      7.3613   7.2882   7.3310     0.44E-12 -0.15E-12 -0.51E-12
    23900  2.9977  1.0032  21.7521     12.000  12.000  12.000      7.2330   7.2730   7.2461     0.10E-12 -0.52E-13 -0.23E-12
    24000  2.9977  0.9868  21.8717     12.000  12.000  12.000      7.2557   7.2841   7.3319     0.28E-12 -0.29E-13 -0.14E-12
    24100  2.9977  0.9948  21.7674     12.000  12.000  12.000      7.1854   7.2905   7.2914     0.31E-12 -0.21E-12 -0.34E-12
    24200  2.9977  0.9779  21.7332     12.000  12.000  12.000      7.2635   7.2249   7.2448     0.61E-12 -0.15E-13 -0.21E-12
    24300  2.9977  0.9909  21.8042     12.000  12.000  12.000      7.2861   7.2284   7.2897     0.37E-12  0.20E-12 -0.43E-12
    24400  2.9977  0.9976  21.8904     12.000  12.000  12.000      7.3222   7.3344   7.2337     0.30E-12  0.19E-13 -0.15E-12
    24500  2.9977  0.9889  21.8040     12.000  12.000  12.000      7.2818   7.2694   7.2527     0.74E-13 -0.34E-13 -0.36E-12
    24600  2.9977  0.9834  21.7494     12.000  12.000  12.000      7.2291   7.3166   7.2037     0.17E-12  0.11E-14 -0.25E-12
    24700  2.9977  0.9842  21.7870     12.000  12.000  12.000      7.2174   7.3040   7.2656     0.34E-12 -0.50E-13  0.33E-13
    24800  2.9977  1.0091  21.8108     12.000  12.000  12.000      7.2430   7.2767   7.2911     0.33E-12 -0.16E-12 -0.77E-13
    24900  2.9977  1.0079  21.8915     12.000  12.000  12.000      7.3177   7.2766   7.2971     0.39E-12 -0.11E-12 -0.12E-12
    25000  2.9977  0.9848  21.7036     12.000  12.000  12.000      7.2650   7.2760   7.1626     0.38E-12  0.17E-12 -0.14E-12
    25100  2.9977  0.9908  21.9166     12.000  12.000  12.000      7.2947   7.2952   7.3267     0.21E-13  0.25E-13 -0.31E-12
    25200  2.9977  0.9880  21.7810     12.000  12.000  12.000      7.2736   7.2399   7.2675     0.20E-12 -0.74E-13 -0.40E-12
    25300  2.9977  0.9716  21.7124     12.000  12.000  12.000      7.2063   7.2372   7.2689     0.30E-12 -0.11E-12 -0.39E-12
    25400  2.9977  1.0040  21.8992     12.000  12.000  12.000      7.2986   7.2914   7.3092     0.11E-12 -0.11E-12 -0.37E-12
    25500  2.9977  0.9921  21.8874     12.000  12.000  12.000      7.2837   7.3434   7.2603     0.22E-13 -0.75E-13 -0.49E-12
    25600  2.9977  1.0050  21.9595     12.000  12.000  12.000      7.3665   7.3250   7.2681     0.18E-12 -0.11E-12 -0.28E-12
    25700  2.9977  0.9822  21.7889     12.000  12.000  12.000      7.3172   7.2487   7.2230     0.75E-13 -0.11E-12 -0.21E-12
    25800  2.9977  1.0110  21.9649     12.000  12.000  12.000      7.3617   7.2972   7.3061    -0.69E-13 -0.78E-13 -0.15E-12
    25900  2.9977  1.0007  21.7870     12.000  12.000  12.000      7.2311   7.3249   7.2310    -0.18E-12 -0.14E-12 -0.12E-12
    26000  2.9977  1.0017  21.8851     12.000  12.000  12.000      7.2849   7.3011   7.2992    -0.60E-13 -0.22E-12 -0.38E-12
    26100  2.9977  1.0041  21.9644     12.000  12.000  12.000      7.3603   7.2907   7.3135    -0.13E-12 -0.35E-13 -0.42E-12
    26200  2.9977  1.0028  21.8984     12.000  12.000  12.000      7.3445   7.2964   7.2575     0.36E-13 -0.38E-13 -0.53E-12
    26300  2.9977  1.0049  21.8250     12.000  12.000  12.000      7.3072   7.2894   7.2284    -0.96E-13  0.43E-14 -0.57E-12
    26400  2.9977  1.0098  21.8925     12.000  12.000  12.000      7.2622   7.3515   7.2788    -0.21E-13  0.56E-14 -0.61E-12
    26500  2.9977  1.0020  21.7897     12.000  12.000  12.000      7.3146   7.2610   7.2141    -0.37E-12 -0.14E-12 -0.47E-12
    26600  2.9977  1.0006  21.8372     12.000  12.000  12.000      7.3023   7.2959   7.2390    -0.16E-12  0.71E-13 -0.57E-12
    26700  2.9977  1.0132  21.9172     12.000  12.000  12.000      7.2734   7.3107   7.3331    -0.24E-12  0.78E-13 -0.22E-12
    26800  2.9977  0.9872  21.9155     12.000  12.000  12.000      7.3114   7.2972   7.3069    -0.21E-12 -0.20E-12 -0.10E-12
    26900  2.9977  1.0326  21.9528     12.000  12.000  12.000      7.3330   7.3443   7.2755    -0.11E-12 -0.78E-13 -0.80E-13
    27000  2.9977  0.9788  21.7526     12.000  12.000  12.000      7.2397   7.2354   7.2776    -0.14E-12 -0.10E-12 -0.40E-12
    27100  2.9977  0.9915  21.9213     12.000  12.000  12.000      7.2600   7.3406   7.3207    -0.13E-12 -0.65E-13 -0.17E-12
    27200  2.9977  1.0100  21.8768     12.000  12.000  12.000      7.3189   7.2755   7.2824    -0.16E-12  0.12E-12 -0.22E-12
    27300  2.9977  1.0047  21.8823     12.000  12.000  12.000      7.2530   7.3433   7.2860    -0.21E-12  0.30E-12 -0.43E-12
    27400  2.9977  0.9888  21.8619     12.000  12.000  12.000      7.2526   7.3203   7.2890    -0.22E-12  0.10E-12 -0.33E-12
    27500  2.9977  1.0204  21.9903     12.000  12.000  12.000      7.3126   7.3149   7.3628    -0.21E-12  0.17E-12 -0.31E-12
    27600  2.9977  1.0093  21.7694     12.000  12.000  12.000      7.2778   7.2519   7.2398    -0.22E-12  0.14E-12 -0.25E-12
    27700  2.9977  0.9920  21.8097     12.000  12.000  12.000      7.2648   7.2386   7.3063    -0.21E-12  0.19E-12 -0.35E-12
    27800  2.9977  1.0089  21.7499     12.000  12.000  12.000      7.2675   7.2454   7.2370    -0.71E-13  0.16E-12 -0.36E-12
    27900  2.9977  1.0036  21.8095     12.000  12.000  12.000      7.2567   7.2928   7.2600    -0.71E-13  0.13E-12 -0.17E-12
    28000  2.9977  0.9886  21.9140     12.000  12.000  12.000      7.3370   7.3166   7.2605    -0.74E-14  0.31E-12 -0.30E-12
    28100  2.9977  1.0206  21.8901     12.000  12.000  12.000      7.2445   7.3299   7.3157    -0.25E-12  0.25E-12 -0.46E-12
    28200  2.9977  0.9947  21.7029     12.000  12.000  12.000      7.2617   7.2139   7.2272    -0.24E-13  0.16E-12 -0.23E-12
    28300  2.9977  0.9999  21.8683     12.000  12.000  12.000      7.3344   7.2409   7.2930    -0.29E-12  0.15E-12 -0.43E-12
    28400  2.9977  0.9894  21.8666     12.000  12.000  12.000      7.3363   7.3206   7.2098     0.49E-13  0.32E-12 -0.20E-12
    28500  2.9977  0.9806  21.8178     12.000  12.000  12.000      7.2721   7.2733   7.2724    -0.23E-13  0.41E-12 -0.25E-12
    28600  2.9977  1.0112  21.9258     12.000  12.000  12.000      7.3853   7.2599   7.2806    -0.23E-12  0.47E-12 -0.42E-12
    28700  2.9977  0.9869  21.8050     12.000  12.000  12.000      7.3359   7.2267   7.2424    -0.31E-12  0.65E-12 -0.43E-12
    28800  2.9977  1.0028  21.8492     12.000  12.000  12.000      7.2212   7.3173   7.3107     0.37E-13  0.78E-12 -0.86E-12
    28900  2.9977  0.9952  21.7256     12.000  12.000  12.000      7.1723   7.2840   7.2693    -0.19E-12  0.82E-12 -0.42E-12
    29000  2.9977  0.9957  21.7553     12.000  12.000  12.000      7.2873   7.2094   7.2587    -0.17E-12  0.72E-12 -0.52E-12
    29100  2.9977  1.0040  21.9469     12.000  12.000  12.000      7.2952   7.3627   7.2891    -0.24E-12  0.74E-12 -0.52E-12
    29200  2.9977  1.0099  21.7750     12.000  12.000  12.000      7.2973   7.2711   7.2066    -0.27E-12  0.63E-12 -0.35E-12
    29300  2.9977  1.0140  21.8270     12.000  12.000  12.000      7.2768   7.2568   7.2934    -0.58E-12  0.66E-12 -0.40E-12
    29400  2.9977  0.9897  21.7955     12.000  12.000  12.000      7.2564   7.2991   7.2399    -0.22E-12  0.90E-12 -0.59E-12
    29500  2.9977  0.9880  21.7714     12.000  12.000  12.000      7.2002   7.2906   7.2806    -0.48E-12  0.85E-12 -0.56E-12
    29600  2.9977  0.9916  21.7373     12.000  12.000  12.000      7.2680   7.2856   7.1837    -0.35E-12  0.90E-12 -0.68E-12
    29700  2.9977  1.0011  21.7864     12.000  12.000  12.000      7.2338   7.2523   7.3004    -0.53E-12  0.77E-12 -0.65E-12
    29800  2.9977  0.9984  21.8282     12.000  12.000  12.000      7.2358   7.2772   7.3152    -0.48E-12  0.79E-12 -0.70E-12
    29900  2.9977  1.0077  21.8137     12.000  12.000  12.000      7.2819   7.2733   7.2584    -0.39E-12  0.90E-12 -0.53E-12
    30000  2.9977  0.9935  21.8410     12.000  12.000  12.000      7.3908   7.2146   7.2356    -0.73E-12  0.90E-12 -0.58E-12
    30100  2.9977  0.9921  21.8424     12.000  12.000  12.000      7.2689   7.2966   7.2769     0.43E-12 -0.14E-12 -0.17E-12
    30200  2.9977  0.9818  21.8723     12.000  12.000  12.000      7.3220   7.2832   7.2671     0.40E-12  0.79E-14  0.12E-12
    30300  2.9977  0.9879  21.9825     12.000  12.000  12.000      7.3171   7.3964   7.2690     0.40E-12  0.25E-13  0.16E-12
    30400  2.9977  0.9898  21.7375     12.000  12.000  12.000      7.2001   7.2516   7.2859     0.38E-12 -0.46E-13  0.23E-12
    30500  2.9977  1.0059  21.8215     12.000  12.000  12.000      7.2619   7.3340   7.2256     0.52E-12  0.31E-13  0.49E-13
    30600  2.9977  1.0054  21.8601     12.000  12.000  12.000      7.2508   7.3188   7.2905     0.41E-12 -0.86E-13  0.40E-12
    30700  2.9977  1.0032  21.8195     12.000  12.000  12.000      7.2492   7.2933   7.2770     0.57E-12 -0.70E-13  0.26E-12
    30800  2.9977  1.0017  21.7901     12.000  12.000  12.000      7.3100   7.1950   7.2850     0.59E-12 -0.26E-13  0.37E-12
    30900  2.9977  1.0072  21.8401     12.000  12.000  12.000      7.3504   7.2463   7.2434     0.57E-12 -0.62E-13  0.30E-12
    31000  2.9977  1.0005  21.8003     12.000  12.000  12.000      7.2920   7.2645   7.2438     0.58E-12  0.21E-12  0.95E-13
    31100  2.9977  0.9694  21.7471     12.000  12.000  12.000      7.2237   7.2474   7.2761     0.74E-12  0.77E-13 -0.31E-14
    31200  2.9977  0.9960  21.8537     12.000  12.000  12.000      7.2834   7.3040   7.2662     0.62E-12  0.64E-13  0.12E-14
    31300  2.9977  1.0124  21.8970     12.000  12.000  12.000      7.3321   7.3131   7.2517     0.53E-12  0.56E-13 -0.15E-12
    31400  2.9977  1.0230  21.9620     12.000  12.000  12.000      7.3628   7.2395   7.3597     0.64E-12  0.20E-12 -0.27E-12
    31500  2.9977  1.0026  21.8315     12.000  12.000  12.000      7.3162   7.2906   7.2248     0.61E-12  0.58E-12 -0.29E-12
    31600  2.9977  0.9882  21.8109     12.000  12.000  12.000      7.2349   7.2855   7.2905     0.83E-12  0.40E-12 -0.36E-12
    31700  2.9977  0.9906  21.8878     12.000  12.000  12.000      7.2440   7.3779   7.2660     0.81E-12  0.28E-12 -0.23E-12
    31800  2.9977  1.0031  21.8488     12.000  12.000  12.000      7.2924   7.2979   7.2584     0.60E-12  0.34E-12 -0.28E-12
    31900  2.9977  1.0178  21.9099     12.000  12.000  12.000      7.2972   7.3330   7.2797     0.55E-12  0.27E-12 -0.23E-12
    32000  2.9977  1.0047  21.8965     12.000  12.000  12.000      7.2791   7.3111   7.3064     0.65E-12  0.34E-12 -0.16E-12
    32100  2.9977  1.0012  21.9079     12.000  12.000  12.000      7.3615   7.2590   7.2873     0.41E-12  0.17E-12 -0.17E-12
    32200  2.9977  0.9945  21.8035     12.000  12.000  12.000      7.2916   7.2661   7.2458     0.35E-12  0.43E-12 -0.14E-12
    32300  2.9977  1.0031  21.8153     12.000  12.000  12.000      7.2651   7.2906   7.2595     0.46E-12  0.61E-12  0.29E-13
    32400  2.9977  1.0002  21.8135     12.000  12.000  12.000      7.2619   7.2998   7.2518     0.26E-12  0.61E-12 -0.25E-13
    32500  2.9977  1.0003  21.7491     12.000  12.000  12.000      7.3081   7.1871   7.2540     0.47E-12  0.68E-12 -0.15E-12
    32600  2.9977  0.9905  21.8412     12.000  12.000  12.000      7.2748   7.2762   7.2902     0.43E-12  0.67E-12 -0.20E-12
    32700  2.9977  0.9982  21.8688     12.000  12.000  12.000      7.3010   7.2909   7.2769     0.31E-12  0.59E-12 -0.33E-12
    32800  2.9977  1.0075  21.8525     12.000  12.000  12.000      7.2770   7.2404   7.3350     0.44E-12  0.42E-12 -0.17E-13
    32900  2.9977  0.9930  21.8156     12.000  12.000  12.000      7.3010   7.2473   7.2673     0.50E-12  0.59E-12 -0.29E-12
    33000  2.9977  1.0008  21.8312     12.000  12.000  12.000      7.3166   7.2277   7.2870     0.35E-12  0.54E-12 -0.14E-12
    33100  2.9977  1.0144  21.9667     12.000  12.000  12.000      7.3165   7.3301   7.3200     0.45E-12  0.67E-12 -0.12E-12
    33200  2.9977  1.0011  21.8487     12.000  12.000  12.000      7.2898   7.2736   7.2853     0.54E-12  0.43E-12  0.60E-13
    33300  2.9977  0.9862  21.7929     12.000  12.000  12.000      7.2325   7.2659   7.2945     0.39E-12  0.33E-12  0.31E-12
    33400  2.9977  0.9960  21.8022     12.000  12.000  12.000      7.2751   7.2885   7.2386     0.42E-12  0.54E-12  0.78E-13
    33500  2.9977  0.9884  21.8229     12.000  12.000  12.000      7.2878   7.2717   7.2634     0.43E-12  0.42E-12  0.47E-13
    33600  2.9977  1.0054  21.7702     12.000  12.000  12.000      7.2423   7.2675   7.2604     0.57E-12  0.19E-12  0.84E-13
    33700  2.9977  1.0100  21.9321     12.000  12.000  12.000      7.2997   7.2891   7.3434     0.71E-12  0.24E-12 -0.56E-13
    33800  2.9977  0.9958  21.8047     12.000  12.000  12.000      7.2727   7.2340   7.2979     0.63E-12  0.45E-12 -0.86E-13
    33900  2.9977  1.0073  21.8344     12.000  12.000  12.000      7.2797   7.2282   7.3265     0.67E-12  0.36E-12 -0.17E-12
    34000  2.9977  0.9898  21.7864     12.000  12.000  12.000      7.2914   7.2471   7.2478     0.67E-12  0.52E-12 -0.30E-12
    34100  2.9977  1.0177  21.8379     12.000  12.000  12.000      7.2826   7.2741   7.2812     0.86E-12  0.49E-12 -0.32E-12
    34200  2.9977  1.0089  21.8498     12.000  12.000  12.000      7.2630   7.2749   7.3120     0.69E-12  0.46E-12 -0.21E-12
    34300  2.9977  0.9943  21.8662     12.000  12.000  12.000      7.2677   7.3269   7.2717     0.97E-12  0.31E-12  0.11E-13
    34400  2.9977  0.9907  21.8996     12.000  12.000  12.000      7.3386   7.2564   7.3046     0.92E-12  0.55E-12 -0.22E-12
    34500  2.9977  1.0094  21.7825     12.000  12.000  12.000      7.2609   7.2438   7.2778     0.10E-11  0.18E-12 -0.32E-13
    34600  2.9977  0.9836  21.8671     12.000  12.000  12.000      7.3039   7.2441   7.3191     0.84E-12  0.30E-12 -0.33E-12
    34700  2.9977  1.0129  21.7942     12.000  12.000  12.000      7.2294   7.2559   7.3088     0.80E-12  0.26E-12 -0.11E-12
    34800  2.9977  1.0016  21.7908     12.000  12.000  12.000      7.2543   7.2539   7.2826     0.95E-12  0.26E-12 -0.66E-13
    34900  2.9977  0.9655  21.6991     12.000  12.000  12.000      7.2137   7.2610   7.2243     0.80E-12  0.22E-12 -0.44E-12
    35000  2.9977  1.0280  21.8134     12.000  12.000  12.000      7.2944   7.2485   7.2705     0.93E-12  0.11E-12  0.14E-12
    35100  2.9977  1.0034  21.8145     12.000  12.000  12.000      7.2293   7.2894   7.2959    -0.23E-12  0.30E-12  0.30E-12
    35200  2.9977  0.9882  21.8255     12.000  12.000  12.000      7.2264   7.2596   7.3394    -0.39E-12  0.44E-12  0.38E-12
    35300  2.9977  0.9919  21.7596     12.000  12.000  12.000      7.2315   7.2401   7.2880    -0.11E-12  0.56E-12  0.21E-12
    35400  2.9977  1.0046  21.8846     12.000  12.000  12.000      7.2972   7.2506   7.3368    -0.16E-12  0.65E-12  0.29E-12
    35500  2.9977  0.9978  21.7716     12.000  12.000  12.000      7.2570   7.2250   7.2896    -0.16E-12  0.55E-12  0.27E-12
    35600  2.9977  1.0175  21.8761     12.000  12.000  12.000      7.2781   7.2559   7.3420    -0.34E-12  0.57E-12  0.16E-12
    35700  2.9977  1.0004  21.9330     12.000  12.000  12.000      7.2898   7.3296   7.3137    -0.64E-13  0.61E-12  0.50E-12
    35800  2.9977  1.0064  21.8634     12.000  12.000  12.000      7.2836   7.3100   7.2697    -0.21E-12  0.80E-12  0.88E-13
    35900  2.9977  1.0154  21.7758     12.000  12.000  12.000      7.2351   7.2849   7.2558    -0.31E-12  0.10E-11  0.38E-12
    36000  2.9977  1.0268  21.9028     12.000  12.000  12.000      7.3220   7.2714   7.3095    -0.30E-12  0.10E-11  0.26E-12
    36100  2.9977  1.0057  21.8974     12.000  12.000  12.000      7.3016   7.2497   7.3461    -0.14E-12  0.91E-12  0.29E-12
    36200  2.9977  1.0004  21.8765     12.000  12.000  12.000      7.2816   7.2822   7.3128    -0.34E-12  0.12E-11  0.15E-12
    36300  2.9977  1.0033  21.8285     12.000  12.000  12.000      7.2415   7.3285   7.2585    -0.44E-13  0.12E-11  0.33E-12
    36400  2.9977  0.9986  21.7185     12.000  12.000  12.000      7.2455   7.2849   7.1882     0.95E-13  0.13E-11 -0.34E-13
    36500  2.9977  0.9865  21.8909     12.000  12.000  12.000      7.3043   7.2814   7.3053     0.29E-12  0.12E-11  0.21E-12
    36600  2.9977  1.0120  21.8591     12.000  12.000  12.000      7.3705   7.2409   7.2477     0.14E-12  0.13E-11  0.26E-12
    36700  2.9977  0.9962  21.8530     12.000  12.000  12.000      7.2839   7.3343   7.2347     0.24E-12  0.13E-11  0.12E-12
    36800  2.9977  0.9838  21.7662     12.000  12.000  12.000      7.2513   7.2425   7.2723     0.20E-12  0.11E-11  0.23E-12
    36900  2.9977  1.0138  22.0053     12.000  12.000  12.000      7.3285   7.3858   7.2911     0.31E-12  0.12E-11 -0.84E-13
    37000  2.9977  0.9775  21.8990     12.000  12.000  12.000      7.2930   7.3116   7.2944     0.42E-12  0.11E-11 -0.18E-12
    37100  2.9977  1.0063  21.8270     12.000  12.000  12.000      7.2496   7.2561   7.3214     0.41E-12  0.11E-11 -0.10E-12
    37200  2.9977  0.9858  21.8238     12.000  12.000  12.000      7.2676   7.2668   7.2895     0.14E-12  0.12E-11 -0.41E-13
    37300  2.9977  0.9970  21.7073     12.000  12.000  12.000      7.2156   7.2081   7.2836     0.39E-12  0.12E-11  0.53E-13
    37400  2.9977  0.9833  21.6778     12.000  12.000  12.000      7.2354   7.1987   7.2437     0.47E-12  0.13E-11  0.17E-12
    37500  2.9977  0.9975  21.8456     12.000  12.000  12.000      7.2649   7.2911   7.2897     0.56E-12  0.12E-11  0.14E-12
    37600  2.9977  1.0067  21.7421     12.000  12.000  12.000      7.2846   7.2122   7.2453     0.71E-12  0.92E-12 -0.20E-13
    37700  2.9977  1.0050  21.7719     12.000  12.000  12.000      7.2503   7.2774   7.2441     0.51E-12  0.85E-12 -0.13E-12
    37800  2.9977  1.0121  21.8218     12.000  12.000  12.000      7.2885   7.2771   7.2562     0.84E-12  0.96E-12 -0.16E-12
    37900  2.9977  0.9961  21.8982     12.000  12.000  12.000      7.2859   7.3038   7.3085     0.51E-12  0.10E-11 -0.37E-12
    38000  2.9977  0.9938  21.8567     12.000  12.000  12.000      7.3016   7.2894   7.2658     0.49E-12  0.80E-12 -0.37E-12
    38100  2.9977  0.9957  21.8062     12.000  12.000  12.000      7.2863   7.2719   7.2481     0.39E-12  0.89E-12 -0.26E-12
    38200  2.9977  1.0012  21.7803     12.000  12.000  12.000      7.2406   7.2750   7.2648     0.39E-12  0.75E-12 -0.17E-12
    38300  2.9977  1.0052  21.8059     12.000  12.000  12.000      7.2694   7.3026   7.2340     0.65E-12  0.96E-12 -0.66E-12
    38400  2.9977  0.9925  21.7977     12.000  12.000  12.000      7.2589   7.2683   7.2705     0.67E-12  0.75E-12 -0.42E-12
    38500  2.9977  0.9984  21.8084     12.000  12.000  12.000      7.2538   7.3119   7.2426     0.65E-12  0.70E-12 -0.33E-13
    38600  2.9977  1.0028  21.8928     12.000  12.000  12.000      7.3084   7.3019   7.2826     0.55E-12  0.68E-12 -0.10E-12
    38700  2.9977  1.0060  21.8320     12.000  12.000  12.000      7.2292   7.2738   7.3289     0.57E-12  0.95E-12  0.54E-13
    38800  2.9977  0.9992  21.7944     12.000  12.000  12.000      7.3258   7.2442   7.2245     0.53E-12  0.88E-12 -0.37E-13
    38900  2.9977  0.9933  21.6606     12.000  12.000  12.000      7.2091   7.2858   7.1658     0.64E-12  0.84E-12  0.23E-13
    39000  2.9977  0.9852  21.7746     12.000  12.000  12.000      7.2773   7.2640   7.2334     0.59E-12  0.10E-11 -0.11E-12
    39100  2.9977  0.9887  21.7645     12.000  12.000  12.000      7.2409   7.2645   7.2591     0.60E-12  0.59E-12 -0.91E-13
    39200  2.9977  1.0132  21.8684     12.000  12.000  12.000      7.3854   7.2435   7.2395     0.52E-12  0.96E-12  0.33E-15
    39300  2.9977  0.9824  21.7751     12.000  12.000  12.000      7.2793   7.2134   7.2824     0.31E-12  0.90E-12  0.22E-14
    39400  2.9977  1.0098  21.7246     12.000  12.000  12.000      7.2803   7.1770   7.2673     0.92E-12  0.82E-12 -0.15E-12
    39500  2.9977  0.9888  21.9206     12.000  12.000  12.000      7.2750   7.3839   7.2616     0.40E-12  0.11E-11  0.25E-13
    39600  2.9977  0.9922  21.9000     12.000  12.000  12.000      7.3093   7.2855   7.3052     0.70E-12  0.98E-12  0.26E-13
    39700  2.9977  0.9902  21.7981     12.000  12.000  12.000      7.2844   7.2489   7.2648     0.51E-12  0.12E-11  0.14E-12
    39800  2.9977  1.0066  21.7328     12.000  12.000  12.000      7.2502   7.2186   7.2640     0.54E-12  0.11E-11  0.19E-12
    39900  2.9977  0.9890  21.7206     12.000  12.000  12.000      7.2669   7.2235   7.2303     0.45E-12  0.11E-11  0.27E-12
    40000  2.9977  0.9839  21.7538     12.000  12.000  12.000      7.2557   7.2539   7.2443     0.66E-12  0.11E-11  0.28E-12
    40100  2.9977  0.9828  21.8331     12.000  12.000  12.000      7.2862   7.2689   7.2781     0.18E-13 -0.61E-13 -0.95E-14
    40200  2.9977  0.9885  21.7710     12.000  12.000  12.000      7.2862   7.2492   7.2356    -0.15E-12 -0.18E-13  0.62E-14
    40300  2.9977  0.9884  21.8721     12.000  12.000  12.000      7.3235   7.2962   7.2525    -0.75E-13 -0.37E-13  0.20E-13
    40400  2.9977  0.9947  21.8251     12.000  12.000  12.000      7.2800   7.2880   7.2570    -0.32E-12  0.39E-13 -0.76E-13
    40500  2.9977  0.9962  21.9352     12.000  12.000  12.000      7.3316   7.2867   7.3170    -0.31E-12 -0.64E-13  0.11E-12
    40600  2.9977  0.9999  21.8734     12.000  12.000  12.000      7.2825   7.3482   7.2426    -0.33E-12 -0.57E-14 -0.27E-12
    40700  2.9977  1.0152  21.8668     12.000  12.000  12.000      7.2601   7.2627   7.3441    -0.51E-12 -0.43E-13 -0.19E-12
    40800  2.9977  0.9920  21.8369     12.000  12.000  12.000      7.2687   7.2567   7.3115    -0.52E-12  0.66E-13  0.54E-13
