   step     dens     kT     pres         Lx      Ly      Lz          Px       Py       Pz         px        py        pz
    40600  2.9977  1.0036  22.0479     12.000  12.000  12.000      7.3495   7.3509   7.3474     0.37E-12  0.35E-13 -0.41E-14
    40700  2.9977  0.9878  21.9389     12.000  12.000  12.000      7.3330   7.2505   7.3554     0.58E-12 -0.25E-13  0.77E-13
    40800  2.9977  0.9945  21.9049     12.000  12.000  12.000      7.3041   7.2937   7.3072     0.50E-12 -0.85E-13  0.19E-12
    40900  2.9977  1.0170  21.9295     12.000  12.000  12.000      7.3722   7.2883   7.2690     0.32E-12 -0.80E-13  0.24E-12
    41000  2.9977  0.9926  21.8821     12.000  12.000  12.000      7.2964   7.2627   7.3230     0.74E-12 -0.26E-12  0.12E-12
    41100  2.9977  1.0057  21.9930     12.000  12.000  12.000      7.3412   7.3355   7.3163     0.28E-12 -0.22E-12  0.13E-12
    41200  2.9977  0.9932  21.8380     12.000  12.000  12.000      7.2308   7.2394   7.3678     0.11E-12 -0.25E-12  0.17E-12
    41300  2.9977  1.0094  22.0543     12.000  12.000  12.000      7.3645   7.3299   7.3599     0.34E-12 -0.31E-12 -0.53E-14
    41400  2.9977  0.9822  21.9782     12.000  12.000  12.000      7.2885   7.3311   7.3585     0.46E-12 -0.23E-12 -0.25E-13
    41500  2.9977  1.0062  22.0301     12.000  12.000  12.000      7.3266   7.3083   7.3951     0.56E-12 -0.19E-12 -0.13E-12
    41600  2.9977  1.0106  22.1254     12.000  12.000  12.000      7.3622   7.3491   7.4141     0.48E-12 -0.65E-13 -0.19E-12
    41700  2.9977  1.0016  21.9702     12.000  12.000  12.000      7.3407   7.3338   7.2957     0.40E-12 -0.80E-13 -0.33E-12
    41800  2.9977  1.0072  21.9713     12.000  12.000  12.000      7.3916   7.2338   7.3459     0.38E-12  0.34E-12 -0.30E-12
    41900  2.9977  1.0024  21.9461     12.000  12.000  12.000      7.2801   7.3146   7.3514     0.31E-12  0.29E-12 -0.24E-12
    42000  2.9977  0.9846  21.7972     12.000  12.000  12.000      7.2261   7.2776   7.2936     0.26E-12  0.48E-12 -0.25E-12
    42100  2.9977  1.0041  22.0037     12.000  12.000  12.000      7.3623   7.3284   7.3130     0.37E-13  0.50E-12 -0.21E-12
    42200  2.9977  0.9644  21.8596     12.000  12.000  12.000      7.2070   7.3029   7.3497     0.25E-12  0.53E-12 -0.36E-12
    42300  2.9977  1.0009  21.8741     12.000  12.000  12.000      7.2890   7.3175   7.2676    -0.46E-13  0.12E-12 -0.65E-12
    42400  2.9977  0.9933  21.8349     12.000  12.000  12.000      7.2342   7.3006   7.3002    -0.68E-13  0.45E-12 -0.60E-12
    42500  2.9977  1.0048  21.9307     12.000  12.000  12.000      7.2804   7.3469   7.3035    -0.20E-13  0.60E-12 -0.46E-12
    42600  2.9977  0.9984  21.8819     12.000  12.000  12.000      7.2502   7.3202   7.3115     0.88E-14  0.28E-12 -0.29E-12
    42700  2.9977  1.0039  21.9501     12.000  12.000  12.000      7.3176   7.2707   7.3617    -0.93E-13  0.76E-12 -0.38E-12
    42800  2.9977  1.0099  22.0289     12.000  12.000  12.000      7.3377   7.3511   7.3401     0.87E-13  0.54E-12 -0.44E-12
    42900  2.9977  0.9989  21.9502     12.000  12.000  12.000      7.3262   7.3128   7.3112    -0.81E-13  0.59E-12 -0.68E-12
    43000  2.9977  1.0110  22.0806     12.000  12.000  12.000      7.4160   7.3180   7.3466     0.11E-12  0.50E-12 -0.49E-12
    43100  2.9977  1.0055  21.9666     12.000  12.000  12.000      7.2575   7.3639   7.3452     0.21E-12  0.77E-12 -0.46E-12
    43200  2.9977  1.0144  22.0432     12.000  12.000  12.000      7.3100   7.3479   7.3852     0.16E-12  0.83E-12 -0.70E-12
    43300  2.9977  0.9960  21.9882     12.000  12.000  12.000      7.3620   7.3702   7.2561     0.11E-12  0.65E-12 -0.58E-12
    43400  2.9977  1.0050  21.9993     12.000  12.000  12.000      7.3759   7.3039   7.3194     0.26E-12  0.76E-12 -0.68E-12
    43500  2.9977  1.0030  21.9844     12.000  12.000  12.000      7.3298   7.3067   7.3478     0.31E-12  0.90E-12 -0.58E-12
    43600  2.9977  0.9800  21.8766     12.000  12.000  12.000      7.3359   7.2209   7.3198     0.30E-12  0.84E-12 -0.71E-12
    43700  2.9977  0.9934  21.9811     12.000  12.000  12.000      7.3309   7.3712   7.2790     0.33E-12  0.10E-11 -0.77E-12
    43800  2.9977  0.9810  21.9658     12.000  12.000  12.000      7.3070   7.3603   7.2985     0.39E-12  0.93E-12 -0.86E-12
    43900  2.9977  0.9785  21.8296     12.000  12.000  12.000      7.2878   7.2969   7.2449     0.42E-12  0.10E-11 -0.82E-12
    44000  2.9977  0.9791  21.8739     12.000  12.000  12.000      7.2138   7.3023   7.3579     0.21E-12  0.10E-11 -0.43E-12
    44100  2.9977  1.0078  21.9477     12.000  12.000  12.000      7.3209   7.3637   7.2631     0.40E-12  0.11E-11 -0.67E-12
    44200  2.9977  0.9991  22.0015     12.000  12.000  12.000      7.3469   7.3457   7.3089     0.32E-12  0.78E-12 -0.64E-12
    44300  2.9977  1.0054  21.9441     12.000  12.000  12.000      7.2723   7.3564   7.3154     0.39E-12  0.96E-12 -0.54E-12
    44400  2.9977  0.9814  21.8531     12.000  12.000  12.000      7.2855   7.3144   7.2532     0.47E-12  0.72E-12 -0.54E-12
    44500  2.9977  0.9901  21.8269     12.000  12.000  12.000      7.2908   7.2596   7.2765     0.42E-12  0.81E-12 -0.68E-12
    44600  2.9977  0.9844  21.8590     12.000  12.000  12.000      7.3138   7.2733   7.2719     0.40E-12  0.68E-12 -0.55E-12
    44700  2.9977  1.0201  22.0716     12.000  12.000  12.000      7.3030   7.3722   7.3964     0.40E-12  0.71E-12 -0.63E-12
    44800  2.9977  0.9797  21.9531     12.000  12.000  12.000      7.3355   7.3412   7.2763     0.68E-12  0.70E-12 -0.77E-12
    44900  2.9977  0.9969  21.8832     12.000  12.000  12.000      7.3037   7.2897   7.2898     0.70E-12  0.70E-12 -0.82E-12
    45000  2.9977  1.0219  21.9104     12.000  12.000  12.000      7.3137   7.3158   7.2808     0.66E-12  0.72E-12 -0.57E-12
    45100  2.9977  0.9950  21.8556     12.000  12.000  12.000      7.2454   7.3001   7.3101    -0.65E-13  0.51E-13 -0.38E-12
    45200  2.9977  0.9938  21.8571     12.000  12.000  12.000      7.2824   7.2794   7.2953    -0.20E-12 -0.51E-13 -0.25E-12
    45300  2.9977  1.0101  21.9428     12.000  12.000  12.000      7.3176   7.3032   7.3220    -0.27E-12 -0.51E-13 -0.40E-12
    45400  2.9977  1.0011  21.9913     12.000  12.000  12.000      7.3785   7.3147   7.2980    -0.17E-12 -0.61E-13 -0.24E-12
    45500  2.9977  0.9919  21.9096     12.000  12.000  12.000      7.2963   7.2899   7.3234    -0.22E-12 -0.30E-13 -0.12E-12
    45600  2.9977  1.0115  21.9593     12.000  12.000  12.000      7.3273   7.3020   7.3301    -0.20E-12 -0.13E-12 -0.21E-12
    45700  2.9977  1.0002  21.8471     12.000  12.000  12.000      7.2784   7.3004   7.2683    -0.15E-12 -0.10E-12 -0.11E-12
    45800  2.9977  1.0003  21.9640     12.000  12.000  12.000      7.2757   7.3644   7.3239    -0.51E-13  0.57E-13 -0.95E-13
    45900  2.9977  0.9986  21.8989     12.000  12.000  12.000      7.3589   7.2823   7.2577    -0.31E-12  0.12E-12 -0.82E-13
    46000  2.9977  0.9681  21.8457     12.000  12.000  12.000      7.2445   7.2682   7.3330    -0.22E-12  0.23E-12 -0.30E-12
    46100  2.9977  0.9886  21.8229     12.000  12.000  12.000      7.3079   7.2925   7.2225    -0.54E-13 -0.15E-12 -0.23E-12
    46200  2.9977  1.0125  21.9653     12.000  12.000  12.000      7.3511   7.2869   7.3273     0.31E-13  0.17E-12 -0.24E-12
    46300  2.9977  0.9894  21.8704     12.000  12.000  12.000      7.3133   7.2841   7.2730    -0.10E-12  0.17E-13 -0.19E-12
    46400  2.9977  1.0028  21.9316     12.000  12.000  12.000      7.3028   7.3090   7.3199     0.21E-12  0.13E-14 -0.38E-12
    46500  2.9977  0.9848  21.8416     12.000  12.000  12.000      7.2673   7.2869   7.2874    -0.15E-12 -0.10E-12 -0.32E-12
    46600  2.9977  0.9936  21.9429     12.000  12.000  12.000      7.2973   7.3554   7.2902    -0.40E-13  0.61E-13  0.73E-14
    46700  2.9977  0.9942  21.8421     12.000  12.000  12.000      7.3271   7.3152   7.1998    -0.98E-13  0.13E-12  0.19E-14
    46800  2.9977  1.0013  21.9217     12.000  12.000  12.000      7.2976   7.2906   7.3335    -0.12E-12  0.97E-13 -0.25E-12
    46900  2.9977  0.9949  21.8905     12.000  12.000  12.000      7.2901   7.3192   7.2812     0.70E-13  0.19E-12  0.71E-13
    47000  2.9977  0.9939  21.9291     12.000  12.000  12.000      7.2851   7.2923   7.3517     0.18E-12  0.32E-12  0.57E-13
    47100  2.9977  0.9974  21.9259     12.000  12.000  12.000      7.3091   7.3258   7.2910     0.14E-12  0.76E-13  0.20E-13
    47200  2.9977  0.9784  21.9117     12.000  12.000  12.000      7.3121   7.3137   7.2859     0.15E-12 -0.11E-12  0.16E-12
    47300  2.9977  1.0113  22.0095     12.000  12.000  12.000      7.3761   7.3266   7.3067     0.20E-12  0.17E-13  0.21E-12
    47400  2.9977  0.9704  21.8986     12.000  12.000  12.000      7.2719   7.2879   7.3387     0.34E-12  0.85E-13  0.54E-12
    47500  2.9977  1.0092  21.9562     12.000  12.000  12.000      7.3263   7.2948   7.3351     0.32E-12  0.13E-13  0.39E-12
    47600  2.9977  0.9995  22.0157     12.000  12.000  12.000      7.3092   7.4133   7.2931     0.13E-12  0.48E-13  0.67E-13
    47700  2.9977  0.9952  21.9574     12.000  12.000  12.000      7.3067   7.3157   7.3351     0.19E-12 -0.74E-13 -0.95E-13
    47800  2.9977  1.0006  22.0273     12.000  12.000  12.000      7.3431   7.3546   7.3296     0.32E-12  0.51E-13  0.82E-13
    47900  2.9977  1.0069  22.0104     12.000  12.000  12.000      7.3135   7.3305   7.3664     0.23E-12  0.81E-13  0.60E-13
    48000  2.9977  1.0018  22.0195     12.000  12.000  12.000      7.3485   7.3223   7.3487     0.17E-12 -0.18E-13  0.15E-12
    48100  2.9977  0.9875  21.8549     12.000  12.000  12.000      7.2792   7.2702   7.3056     0.16E-12 -0.86E-13  0.29E-12
    48200  2.9977  0.9999  22.0460     12.000  12.000  12.000      7.3190   7.3706   7.3564     0.34E-12  0.28E-13  0.19E-12
    48300  2.9977  1.0008  21.9449     12.000  12.000  12.000      7.3155   7.3273   7.3021     0.26E-12 -0.18E-12  0.17E-12
    48400  2.9977  1.0020  21.9086     12.000  12.000  12.000      7.2675   7.3197   7.3213     0.41E-12 -0.52E-13  0.29E-12
    48500  2.9977  0.9789  21.9620     12.000  12.000  12.000      7.3230   7.2778   7.3613     0.28E-12 -0.34E-12  0.26E-12
    48600  2.9977  0.9925  21.9909     12.000  12.000  12.000      7.3547   7.3173   7.3189     0.24E-12 -0.24E-14  0.28E-12
    48700  2.9977  1.0018  21.9684     12.000  12.000  12.000      7.3629   7.2838   7.3216     0.56E-12 -0.92E-13  0.87E-13
    48800  2.9977  1.0023  21.8504     12.000  12.000  12.000      7.2792   7.2656   7.3056     0.38E-12  0.13E-13  0.25E-12
    48900  2.9977  0.9991  21.9091     12.000  12.000  12.000      7.3143   7.2867   7.3081     0.31E-12  0.84E-13  0.33E-12
    49000  2.9977  0.9999  22.0323     12.000  12.000  12.000      7.3230   7.3458   7.3634     0.37E-12  0.75E-13  0.79E-13
    49100  2.9977  0.9997  21.9647     12.000  12.000  12.000      7.3312   7.3098   7.3237     0.41E-12  0.51E-13  0.58E-13
    49200  2.9977  1.0163  22.0159     12.000  12.000  12.000      7.3333   7.3041   7.3785     0.16E-12 -0.11E-12  0.20E-12
    49300  2.9977  1.0122  22.0220     12.000  12.000  12.000      7.3175   7.3365   7.3680     0.98E-13 -0.17E-12  0.21E-12
    49400  2.9977  1.0142  21.9513     12.000  12.000  12.000      7.2997   7.3131   7.3385    -0.93E-13 -0.66E-13 -0.33E-13
    49500  2.9977  1.0053  21.9168     12.000  12.000  12.000      7.2714   7.3234   7.3219    -0.43E-13 -0.39E-13  0.48E-13
    49600  2.9977  1.0020  21.9269     12.000  12.000  12.000      7.3096   7.3348   7.2824     0.13E-12  0.10E-12  0.43E-12
    49700  2.9977  1.0007  21.9303     12.000  12.000  12.000      7.2818   7.2856   7.3629    -0.18E-12  0.10E-12  0.45E-12
    49800  2.9977  1.0048  21.8935     12.000  12.000  12.000      7.3071   7.3306   7.2558    -0.29E-12 -0.17E-12  0.37E-12
    49900  2.9977  1.0266  22.0071     12.000  12.000  12.000      7.3090   7.3033   7.3948    -0.20E-12  0.67E-14  0.37E-12
    50000  2.9977  0.9872  22.0021     12.000  12.000  12.000      7.3447   7.3364   7.3210    -0.39E-12  0.93E-13  0.45E-12
    50100  2.9977  0.9696  21.8784     12.000  12.000  12.000      7.2903   7.2974   7.2908    -0.18E-12  0.58E-14  0.96E-13
    50200  2.9977  0.9833  21.9671     12.000  12.000  12.000      7.2865   7.3597   7.3209    -0.81E-13  0.75E-13  0.31E-13
    50300  2.9977  1.0201  21.9683     12.000  12.000  12.000      7.2693   7.3228   7.3762    -0.15E-12  0.17E-12  0.34E-13
    50400  2.9977  0.9888  21.8892     12.000  12.000  12.000      7.3140   7.2529   7.3223     0.68E-13  0.26E-12  0.66E-13
    50500  2.9977  0.9877  21.8201     12.000  12.000  12.000      7.2965   7.2496   7.2740    -0.24E-12  0.11E-12  0.22E-12
    50600  2.9977  0.9841  21.9023     12.000  12.000  12.000      7.3120   7.2460   7.3443    -0.44E-13  0.97E-13  0.26E-12
    50700  2.9977  0.9837  21.8831     12.000  12.000  12.000      7.3037   7.3132   7.2662    -0.28E-12  0.18E-12  0.13E-12
    50800  2.9977  0.9998  21.9130     12.000  12.000  12.000      7.2575   7.3130   7.3425    -0.28E-12  0.12E-12  0.21E-12
    50900  2.9977  0.9924  21.9766     12.000  12.000  12.000      7.3052   7.3169   7.3545    -0.14E-12  0.13E-12  0.12E-12
    51000  2.9977  0.9886  21.9146     12.000  12.000  12.000      7.3377   7.2982   7.2788    -0.57E-13  0.24E-12  0.24E-12
    51100  2.9977  0.9933  22.0094     12.000  12.000  12.000      7.3108   7.3811   7.3175     0.56E-14  0.14E-12  0.44E-12
    51200  2.9977  0.9929  21.8908     12.000  12.000  12.000      7.3284   7.2749   7.2875     0.28E-13  0.19E-13  0.33E-12
    51300  2.9977  0.9973  21.9223     12.000  12.000  12.000      7.2930   7.2765   7.3528     0.13E-12  0.20E-12  0.65E-12
    51400  2.9977  0.9969  21.9780     12.000  12.000  12.000      7.2908   7.3360   7.3512    -0.14E-12  0.25E-12  0.42E-12
    51500  2.9977  1.0040  21.9885     12.000  12.000  12.000      7.3273   7.2883   7.3729     0.74E-14  0.33E-12  0.74E-12
    51600  2.9977  0.9946  21.9814     12.000  12.000  12.000      7.2904   7.3469   7.3440    -0.14E-12  0.15E-12  0.36E-12
    51700  2.9977  0.9856  21.8615     12.000  12.000  12.000      7.2878   7.2981   7.2756     0.89E-13  0.27E-12  0.59E-12
    51800  2.9977  0.9806  21.8422     12.000  12.000  12.000      7.2038   7.2527   7.3856    -0.21E-12  0.23E-12  0.57E-12
    51900  2.9977  0.9966  21.8931     12.000  12.000  12.000      7.2623   7.3231   7.3078    -0.43E-12  0.64E-13  0.56E-12
    52000  2.9977  0.9873  21.8175     12.000  12.000  12.000      7.2503   7.3012   7.2660    -0.25E-12 -0.10E-12  0.61E-12
    52100  2.9977  0.9941  21.8334     12.000  12.000  12.000      7.3013   7.2812   7.2510    -0.39E-12  0.20E-14  0.63E-12
    52200  2.9977  1.0051  22.0146     12.000  12.000  12.000      7.3468   7.3277   7.3401    -0.40E-12 -0.47E-13  0.62E-12
    52300  2.9977  1.0045  21.8401     12.000  12.000  12.000      7.3126   7.2585   7.2690    -0.30E-12 -0.16E-12  0.52E-12
    52400  2.9977  0.9921  21.8462     12.000  12.000  12.000      7.2749   7.2693   7.3020     0.18E-13  0.81E-14  0.66E-12
    52500  2.9977  1.0199  22.0692     12.000  12.000  12.000      7.3660   7.3591   7.3442    -0.12E-12 -0.14E-12  0.59E-12
    52600  2.9977  0.9999  21.9913     12.000  12.000  12.000      7.3215   7.3159   7.3539     0.45E-13 -0.20E-12  0.70E-12
    52700  2.9977  0.9892  21.9969     12.000  12.000  12.000      7.3005   7.2768   7.4195     0.11E-12 -0.31E-12  0.61E-12
    52800  2.9977  1.0096  22.1142     12.000  12.000  12.000      7.3722   7.3453   7.3967     0.11E-12 -0.33E-12  0.42E-12
    52900  2.9977  1.0034  21.9853     12.000  12.000  12.000      7.3162   7.3482   7.3209     0.28E-12 -0.21E-12  0.54E-12
    53000  2.9977  1.0000  21.9322     12.000  12.000  12.000      7.3076   7.3304   7.2942     0.36E-12 -0.39E-12  0.37E-12
    53100  2.9977  0.9827  21.8292     12.000  12.000  12.000      7.2915   7.2463   7.2914     0.11E-12 -0.29E-12  0.37E-12
    53200  2.9977  1.0116  21.9777     12.000  12.000  12.000      7.3308   7.3107   7.3362     0.26E-12 -0.36E-12  0.20E-12
    53300  2.9977  0.9936  21.8875     12.000  12.000  12.000      7.2857   7.2630   7.3388     0.33E-12 -0.35E-12  0.15E-12
    53400  2.9977  1.0119  22.0482     12.000  12.000  12.000      7.3855   7.3486   7.3141     0.48E-12 -0.42E-13  0.44E-14
    53500  2.9977  1.0081  21.9909     12.000  12.000  12.000      7.3696   7.3519   7.2693     0.65E-12  0.22E-13  0.17E-12
    53600  2.9977  0.9709  21.8507     12.000  12.000  12.000      7.2728   7.3313   7.2465     0.10E-12 -0.53E-13 -0.56E-13
    53700  2.9977  1.0083  21.9482     12.000  12.000  12.000      7.3127   7.3118   7.3238     0.19E-12 -0.45E-13  0.59E-13
    53800  2.9977  1.0049  21.9492     12.000  12.000  12.000      7.2905   7.3530   7.3058     0.43E-12  0.12E-12 -0.10E-12
    53900  2.9977  1.0217  21.9110     12.000  12.000  12.000      7.3295   7.3857   7.1958     0.35E-12  0.66E-13 -0.60E-14
    54000  2.9977  1.0012  21.9719     12.000  12.000  12.000      7.3303   7.3074   7.3343     0.35E-12  0.41E-13  0.16E-12
    54100  2.9977  0.9756  21.8771     12.000  12.000  12.000      7.3070   7.2819   7.2882     0.90E-13 -0.96E-13 -0.17E-14
    54200  2.9977  0.9865  21.9917     12.000  12.000  12.000      7.3427   7.3023   7.3467     0.13E-12 -0.40E-13  0.29E-14
    54300  2.9977  1.0108  21.9124     12.000  12.000  12.000      7.3303   7.2898   7.2924     0.34E-12 -0.21E-12 -0.11E-12
    54400  2.9977  0.9864  21.8570     12.000  12.000  12.000      7.3018   7.2822   7.2730     0.27E-12 -0.32E-12 -0.25E-12
    54500  2.9977  0.9940  21.9108     12.000  12.000  12.000      7.2843   7.2404   7.3861     0.34E-12 -0.14E-12  0.43E-13
    54600  2.9977  0.9749  21.9590     12.000  12.000  12.000      7.3144   7.3385   7.3061     0.52E-12 -0.24E-12 -0.21E-12
    54700  2.9977  0.9912  21.9617     12.000  12.000  12.000      7.3393   7.3069   7.3155     0.36E-12 -0.31E-12  0.12E-12
    54800  2.9977  0.9822  21.9088     12.000  12.000  12.000      7.2598   7.3016   7.3474     0.23E-12 -0.34E-12  0.50E-13
    54900  2.9977  0.9950  21.9754     12.000  12.000  12.000      7.3515   7.3182   7.3058     0.45E-12 -0.31E-12  0.15E-12
    55000  2.9977  1.0025  22.0072     12.000  12.000  12.000      7.3715   7.2823   7.3534     0.38E-12 -0.58E-12  0.28E-12
    55100  2.9977  1.0222  22.0718     12.000  12.000  12.000      7.3785   7.3251   7.3682     0.19E-12  0.71E-13  0.26E-12
    55200  2.9977  1.0050  22.0370     12.000  12.000  12.000      7.3373   7.3891   7.3106     0.47E-12  0.20E-12  0.94E-13
    55300  2.9977  1.0047  21.9295     12.000  12.000  12.000      7.3427   7.3096   7.2773     0.15E-12  0.19E-12  0.28E-12
    55400  2.9977  1.0060  21.9963     12.000  12.000  12.000      7.2882   7.2925   7.4157     0.18E-12  0.37E-12  0.26E-12
    55500  2.9977  1.0015  21.9142     12.000  12.000  12.000      7.3036   7.3150   7.2956     0.19E-12  0.17E-12  0.22E-12
    55600  2.9977  1.0002  21.9705     12.000  12.000  12.000      7.3227   7.3223   7.3255     0.36E-12  0.11E-12  0.24E-12
    55700  2.9977  0.9919  21.8459     12.000  12.000  12.000      7.3210   7.2788   7.2462     0.19E-12  0.23E-12  0.39E-12
    55800  2.9977  0.9938  21.9721     12.000  12.000  12.000      7.3558   7.3108   7.3055     0.12E-12  0.28E-12  0.30E-12
    55900  2.9977  0.9937  21.8361     12.000  12.000  12.000      7.2110   7.3143   7.3107     0.16E-12  0.39E-12  0.49E-12
    56000  2.9977  0.9897  21.8327     12.000  12.000  12.000      7.2738   7.2928   7.2661     0.12E-12  0.39E-12  0.37E-12
    56100  2.9977  1.0148  22.0209     12.000  12.000  12.000      7.3420   7.3510   7.3279     0.12E-13  0.16E-12  0.25E-12
    56200  2.9977  1.0048  22.0136     12.000  12.000  12.000      7.3487   7.2744   7.3905     0.19E-12  0.14E-12  0.23E-12
    56300  2.9977  1.0023  21.9475     12.000  12.000  12.000      7.2942   7.3497   7.3036     0.12E-12 -0.42E-14  0.53E-12
    56400  2.9977  1.0044  21.9011     12.000  12.000  12.000      7.3079   7.3409   7.2523     0.64E-13 -0.12E-12  0.35E-12
    56500  2.9977  1.0001  22.0722     12.000  12.000  12.000      7.3602   7.2954   7.4166     0.16E-12  0.12E-12  0.27E-13
    56600  2.9977  0.9949  21.9824     12.000  12.000  12.000      7.3228   7.3174   7.3422     0.75E-13 -0.19E-13  0.28E-13
    56700  2.9977  0.9938  21.9644     12.000  12.000  12.000      7.2910   7.3181   7.3554     0.28E-12  0.14E-12 -0.99E-13
    56800  2.9977  0.9980  22.0118     12.000  12.000  12.000      7.3212   7.3400   7.3505     0.12E-12  0.16E-12 -0.15E-12
    56900  2.9977  0.9876  22.0132     12.000  12.000  12.000      7.3075   7.3192   7.3865     0.18E-12 -0.51E-13 -0.20E-12
    57000  2.9977  0.9943  21.9685     12.000  12.000  12.000      7.3187   7.3744   7.2753     0.32E-12 -0.24E-13 -0.14E-12
    57100  2.9977  0.9979  21.9116     12.000  12.000  12.000      7.2448   7.3308   7.3360     0.57E-12 -0.90E-13 -0.34E-12
    57200  2.9977  0.9961  22.0113     12.000  12.000  12.000      7.3444   7.3400   7.3269     0.58E-12 -0.14E-12 -0.98E-13
    57300  2.9977  0.9995  21.9297     12.000  12.000  12.000      7.2884   7.3108   7.3305     0.48E-12 -0.95E-13 -0.32E-12
    57400  2.9977  1.0033  21.9647     12.000  12.000  12.000      7.3094   7.3310   7.3243     0.53E-12 -0.14E-12 -0.22E-12
    57500  2.9977  0.9785  21.9116     12.000  12.000  12.000      7.2827   7.3003   7.3286     0.62E-12 -0.12E-13 -0.12E-12
    57600  2.9977  1.0078  22.0556     12.000  12.000  12.000      7.3320   7.3490   7.3747     0.59E-12 -0.12E-12 -0.45E-13
    57700  2.9977  0.9954  22.0586     12.000  12.000  12.000      7.3367   7.3751   7.3468     0.66E-12 -0.23E-12 -0.85E-13
    57800  2.9977  1.0151  22.0571     12.000  12.000  12.000      7.3623   7.3170   7.3779     0.80E-12 -0.22E-12 -0.14E-12
    57900  2.9977  0.9925  21.9703     12.000  12.000  12.000      7.3207   7.3055   7.3441     0.66E-12 -0.72E-13  0.38E-13
    58000  2.9977  1.0117  21.9047     12.000  12.000  12.000      7.2988   7.3060   7.2999     0.64E-12 -0.11E-12 -0.13E-12
    58100  2.9977  0.9949  21.8512     12.000  12.000  12.000      7.2424   7.3289   7.2799     0.34E-12  0.27E-13 -0.35E-12
    58200  2.9977  0.9964  21.8602     12.000  12.000  12.000      7.3008   7.3032   7.2562     0.25E-12  0.11E-13 -0.17E-12
    58300  2.9977  1.0156  22.0333     12.000  12.000  12.000      7.3403   7.3484   7.3446     0.12E-12 -0.13E-13 -0.12E-12
    58400  2.9977  1.0031  21.9566     12.000  12.000  12.000      7.3536   7.2785   7.3245     0.15E-12  0.32E-12 -0.23E-12
    58500  2.9977  0.9791  21.8193     12.000  12.000  12.000      7.2595   7.2811   7.2787     0.16E-12  0.29E-12 -0.21E-12
    58600  2.9977  1.0103  22.0162     12.000  12.000  12.000      7.3689   7.3545   7.2929     0.15E-12  0.39E-12 -0.30E-12
    58700  2.9977  0.9921  22.0124     12.000  12.000  12.000      7.3650   7.3348   7.3126     0.23E-12  0.22E-12 -0.32E-12
    58800  2.9977  0.9950  21.9459     12.000  12.000  12.000      7.3214   7.3437   7.2808     0.25E-12 -0.44E-13 -0.34E-12
    58900  2.9977  0.9934  21.8696     12.000  12.000  12.000      7.2583   7.3105   7.3009     0.67E-13  0.23E-13 -0.26E-12
    59000  2.9977  1.0017  22.0176     12.000  12.000  12.000      7.2851   7.3880   7.3445     0.11E-12 -0.27E-12 -0.17E-12
    59100  2.9977  0.9926  21.9730     12.000  12.000  12.000      7.3168   7.3646   7.2916     0.45E-13 -0.61E-13 -0.56E-12
    59200  2.9977  0.9946  21.9667     12.000  12.000  12.000      7.3171   7.3327   7.3168     0.72E-13 -0.15E-12 -0.38E-12
    59300  2.9977  1.0109  21.9192     12.000  12.000  12.000      7.2794   7.3329   7.3069     0.80E-13  0.15E-12 -0.58E-12
    59400  2.9977  1.0267  22.0745     12.000  12.000  12.000      7.3121   7.4179   7.3445     0.95E-13 -0.22E-12 -0.44E-12
    59500  2.9977  1.0046  22.0011     12.000  12.000  12.000      7.3061   7.3050   7.3900     0.48E-13 -0.94E-13 -0.53E-12
    59600  2.9977  1.0105  22.0449     12.000  12.000  12.000      7.2984   7.3636   7.3828     0.16E-12 -0.45E-13 -0.64E-12
    59700  2.9977  0.9833  21.8534     12.000  12.000  12.000      7.3172   7.2441   7.2920     0.25E-12 -0.15E-12 -0.42E-12
    59800  2.9977  0.9954  21.9576     12.000  12.000  12.000      7.3094   7.3486   7.2997     0.35E-13 -0.13E-12 -0.59E-12
    59900  2.9977  0.9894  21.9922     12.000  12.000  12.000      7.3261   7.3640   7.3021    -0.23E-12 -0.97E-13 -0.69E-13
    60000  2.9977  1.0027  21.9254     12.000  12.000  12.000      7.3193   7.3429   7.2632    -0.19E-12  0.17E-13 -0.93E-13
    60100  2.9977  0.9935  21.9903     12.000  12.000  12.000      7.3052   7.3510   7.3341     0.14E-13 -0.13E-12  0.73E-13
    60200  2.9977  1.0078  21.9648     12.000  12.000  12.000      7.3041   7.2828   7.3779     0.24E-12  0.16E-12  0.14E-12
    60300  2.9977  0.9811  21.8636     12.000  12.000  12.000      7.2630   7.3140   7.2867     0.14E-12 -0.53E-13  0.69E-13
    60400  2.9977  1.0008  21.9722     12.000  12.000  12.000      7.3879   7.3089   7.2754     0.64E-13  0.10E-12  0.27E-12
    60500  2.9977  0.9913  21.8900     12.000  12.000  12.000      7.2941   7.2651   7.3308     0.16E-12 -0.81E-13  0.33E-12
    60600  2.9977  0.9855  21.8158     12.000  12.000  12.000      7.3043   7.2743   7.2372     0.46E-13 -0.51E-13  0.30E-12
    60700  2.9977  1.0072  21.9816     12.000  12.000  12.000      7.3847   7.3294   7.2674     0.11E-12 -0.12E-12  0.17E-12
    60800  2.9977  0.9927  21.9279     12.000  12.000  12.000      7.2867   7.2884   7.3528    -0.77E-13 -0.34E-12  0.15E-12
    60900  2.9977  0.9964  21.9746     12.000  12.000  12.000      7.3190   7.3287   7.3269    -0.14E-12 -0.33E-12  0.16E-12
