   step     dens     kT     pres         Lx      Ly      Lz          Px       Py       Pz         px        py        pz
    20400  2.9977  0.9855  21.4987     12.000  12.000  12.000      7.1776   7.1597   7.1614     0.22E-12 -0.12E-12  0.27E-12
    20500  2.9977  0.9746  21.6039     12.000  12.000  12.000      7.2181   7.2060   7.1798     0.11E-13  0.56E-13  0.31E-12
    20600  2.9977  0.9996  21.5135     12.000  12.000  12.000      7.1494   7.2294   7.1346     0.68E-13  0.73E-13  0.41E-12
    20700  2.9977  0.9833  21.4803     12.000  12.000  12.000      7.1005   7.2019   7.1779     0.14E-12  0.98E-13  0.39E-12
    20800  2.9977  0.9889  21.5207     12.000  12.000  12.000      7.1799   7.2057   7.1352     0.14E-12  0.20E-12  0.36E-12
    20900  2.9977  1.0144  21.6400     12.000  12.000  12.000      7.2346   7.2181   7.1873     0.12E-12  0.23E-12  0.40E-12
    21000  2.9977  1.0103  21.5656     12.000  12.000  12.000      7.1733   7.1855   7.2068     0.33E-13  0.13E-12  0.17E-12
    21100  2.9977  1.0163  21.5711     12.000  12.000  12.000      7.1794   7.2028   7.1889     0.74E-13  0.35E-12  0.50E-12
    21200  2.9977  1.0051  21.5348     12.000  12.000  12.000      7.1730   7.1339   7.2279     0.38E-13  0.13E-12  0.45E-12
    21300  2.9977  0.9912  21.4887     12.000  12.000  12.000      7.1525   7.1568   7.1795     0.90E-13  0.18E-12  0.42E-12
    21400  2.9977  0.9882  21.4613     12.000  12.000  12.000      7.1730   7.1428   7.1456    -0.60E-13  0.43E-12  0.38E-12
    21500  2.9977  0.9779  21.4218     12.000  12.000  12.000      7.1860   7.1560   7.0799    -0.12E-13  0.38E-12  0.32E-12
    21600  2.9977  1.0000  21.5743     12.000  12.000  12.000      7.1935   7.1916   7.1892    -0.97E-13  0.21E-12  0.37E-12
    21700  2.9977  0.9774  21.4819     12.000  12.000  12.000      7.1747   7.1551   7.1521     0.10E-12  0.22E-12  0.71E-12
    21800  2.9977  1.0033  21.5587     12.000  12.000  12.000      7.1686   7.2072   7.1829     0.56E-13  0.25E-12  0.76E-12
    21900  2.9977  0.9918  21.5465     12.000  12.000  12.000      7.1598   7.1655   7.2212    -0.12E-12 -0.22E-13  0.74E-12
    22000  2.9977  0.9912  21.5052     12.000  12.000  12.000      7.2236   7.1670   7.1145    -0.11E-13  0.29E-12  0.76E-12
    22100  2.9977  1.0006  21.5450     12.000  12.000  12.000      7.2028   7.1899   7.1524    -0.18E-12  0.11E-12  0.70E-12
    22200  2.9977  1.0045  21.6205     12.000  12.000  12.000      7.2109   7.1933   7.2163    -0.37E-12 -0.74E-13  0.81E-12
    22300  2.9977  0.9832  21.5712     12.000  12.000  12.000      7.1934   7.1849   7.1929    -0.87E-13  0.28E-13  0.85E-12
    22400  2.9977  0.9897  21.4755     12.000  12.000  12.000      7.2100   7.1703   7.0952     0.57E-13  0.16E-12  0.84E-12
    22500  2.9977  1.0045  21.4925     12.000  12.000  12.000      7.1515   7.1517   7.1893    -0.80E-13 -0.15E-13  0.54E-12
    22600  2.9977  1.0155  21.5192     12.000  12.000  12.000      7.1802   7.1464   7.1926    -0.75E-13 -0.29E-12  0.77E-12
    22700  2.9977  0.9964  21.4550     12.000  12.000  12.000      7.1968   7.1414   7.1167     0.84E-13 -0.24E-12  0.34E-12
    22800  2.9977  0.9805  21.5347     12.000  12.000  12.000      7.2385   7.1704   7.1258     0.30E-12 -0.15E-12  0.62E-12
    22900  2.9977  1.0099  21.5670     12.000  12.000  12.000      7.1696   7.2354   7.1621    -0.26E-13 -0.13E-12  0.64E-12
    23000  2.9977  1.0088  21.6649     12.000  12.000  12.000      7.2326   7.2236   7.2087     0.18E-12 -0.43E-12  0.65E-12
    23100  2.9977  0.9857  21.3951     12.000  12.000  12.000      7.1121   7.1475   7.1355     0.31E-12 -0.47E-12  0.29E-12
    23200  2.9977  0.9911  21.4938     12.000  12.000  12.000      7.2029   7.1428   7.1482     0.22E-12 -0.48E-12  0.54E-12
    23300  2.9977  1.0012  21.4843     12.000  12.000  12.000      7.1851   7.1124   7.1869     0.22E-12 -0.51E-12  0.72E-12
    23400  2.9977  0.9914  21.5132     12.000  12.000  12.000      7.1678   7.1895   7.1559     0.11E-12 -0.77E-12  0.66E-12
    23500  2.9977  1.0019  21.5002     12.000  12.000  12.000      7.1438   7.1690   7.1874     0.25E-12 -0.76E-12  0.50E-12
    23600  2.9977  0.9978  21.5132     12.000  12.000  12.000      7.1353   7.2245   7.1534     0.18E-12 -0.43E-12  0.79E-12
    23700  2.9977  0.9903  21.5032     12.000  12.000  12.000      7.1378   7.1512   7.2142     0.17E-12 -0.41E-12  0.68E-12
    23800  2.9977  1.0109  21.5556     12.000  12.000  12.000      7.1573   7.2049   7.1933    -0.49E-13 -0.36E-12  0.65E-12
    23900  2.9977  0.9851  21.4925     12.000  12.000  12.000      7.1611   7.1839   7.1476    -0.92E-14 -0.31E-12  0.80E-12
    24000  2.9977  1.0132  21.6624     12.000  12.000  12.000      7.2204   7.2268   7.2152     0.17E-12 -0.25E-12  0.52E-12
    24100  2.9977  0.9813  21.4860     12.000  12.000  12.000      7.1138   7.2128   7.1594     0.19E-12 -0.36E-12  0.56E-12
    24200  2.9977  1.0035  21.5317     12.000  12.000  12.000      7.1854   7.1823   7.1640     0.75E-13 -0.34E-12  0.48E-12
    24300  2.9977  0.9930  21.4192     12.000  12.000  12.000      7.1032   7.1390   7.1769    -0.18E-13 -0.13E-12  0.50E-12
    24400  2.9977  0.9706  21.4826     12.000  12.000  12.000      7.1442   7.1964   7.1421    -0.10E-13 -0.94E-13  0.55E-12
    24500  2.9977  0.9992  21.4404     12.000  12.000  12.000      7.1444   7.1135   7.1825    -0.12E-12 -0.67E-13  0.47E-12
    24600  2.9977  1.0100  21.6162     12.000  12.000  12.000      7.1464   7.2237   7.2461     0.86E-13 -0.19E-12  0.54E-12
    24700  2.9977  0.9900  21.4918     12.000  12.000  12.000      7.1910   7.1520   7.1489     0.10E-12 -0.27E-12  0.98E-13
    24800  2.9977  0.9792  21.5341     12.000  12.000  12.000      7.2109   7.1931   7.1301     0.22E-12 -0.12E-12  0.35E-12
    24900  2.9977  1.0003  21.5823     12.000  12.000  12.000      7.1795   7.1648   7.2379    -0.15E-12 -0.25E-12  0.41E-12
    25000  2.9977  0.9861  21.4269     12.000  12.000  12.000      7.1874   7.1291   7.1103     0.96E-13 -0.12E-12  0.46E-12
    25100  2.9977  1.0066  21.4930     12.000  12.000  12.000      7.1179   7.2042   7.1709     0.33E-13 -0.15E-12  0.16E-12
    25200  2.9977  0.9890  21.5516     12.000  12.000  12.000      7.1970   7.1975   7.1571     0.18E-12 -0.75E-13  0.38E-12
    25300  2.9977  0.9950  21.5413     12.000  12.000  12.000      7.1635   7.1867   7.1911    -0.64E-13 -0.11E-12  0.60E-12
    25400  2.9977  0.9721  21.3699     12.000  12.000  12.000      7.1275   7.1257   7.1166     0.72E-13  0.24E-13  0.66E-12
    25500  2.9977  0.9894  21.5465     12.000  12.000  12.000      7.1454   7.1966   7.2045     0.26E-12 -0.71E-13  0.66E-12
    25600  2.9977  1.0037  21.4521     12.000  12.000  12.000      7.1738   7.1435   7.1348     0.11E-12  0.97E-13  0.51E-12
    25700  2.9977  0.9782  21.5556     12.000  12.000  12.000      7.1802   7.1984   7.1770     0.49E-13 -0.47E-13  0.47E-12
    25800  2.9977  0.9932  21.5503     12.000  12.000  12.000      7.1710   7.2142   7.1651    -0.51E-13  0.14E-12  0.80E-12
    25900  2.9977  0.9977  21.4368     12.000  12.000  12.000      7.2054   7.0984   7.1330    -0.44E-13  0.13E-12  0.88E-12
    26000  2.9977  0.9859  21.4439     12.000  12.000  12.000      7.1909   7.1248   7.1282    -0.20E-12  0.10E-12  0.60E-12
    26100  2.9977  0.9894  21.4524     12.000  12.000  12.000      7.1612   7.1404   7.1508    -0.17E-13  0.43E-12  0.38E-12
    26200  2.9977  0.9941  21.5107     12.000  12.000  12.000      7.1374   7.2105   7.1628     0.46E-13 -0.27E-12  0.67E-12
    26300  2.9977  1.0084  21.4850     12.000  12.000  12.000      7.1616   7.1422   7.1812    -0.27E-14 -0.36E-13  0.37E-12
    26400  2.9977  0.9898  21.3867     12.000  12.000  12.000      7.1077   7.1416   7.1375     0.73E-13  0.82E-13  0.36E-12
    26500  2.9977  0.9606  21.4603     12.000  12.000  12.000      7.1759   7.1260   7.1583    -0.15E-12  0.31E-12  0.49E-12
    26600  2.9977  0.9756  21.5491     12.000  12.000  12.000      7.1762   7.1756   7.1973    -0.41E-12  0.22E-12  0.25E-12
    26700  2.9977  0.9942  21.5409     12.000  12.000  12.000      7.1711   7.1747   7.1951    -0.29E-12  0.48E-12  0.21E-12
    26800  2.9977  0.9806  21.4837     12.000  12.000  12.000      7.1789   7.1922   7.1126    -0.25E-12  0.35E-12  0.48E-12
    26900  2.9977  1.0057  21.4434     12.000  12.000  12.000      7.1594   7.1641   7.1199    -0.29E-12  0.43E-12  0.74E-12
    27000  2.9977  0.9981  21.5447     12.000  12.000  12.000      7.1580   7.1954   7.1913    -0.38E-12  0.30E-12  0.74E-12
    27100  2.9977  0.9979  21.4756     12.000  12.000  12.000      7.0753   7.2217   7.1785    -0.35E-12  0.65E-12  0.58E-12
    27200  2.9977  0.9778  21.4788     12.000  12.000  12.000      7.1465   7.2282   7.1041    -0.43E-12  0.61E-12  0.58E-12
    27300  2.9977  0.9831  21.4606     12.000  12.000  12.000      7.1646   7.1706   7.1254    -0.27E-12  0.36E-12  0.80E-12
    27400  2.9977  1.0226  21.6617     12.000  12.000  12.000      7.2413   7.1688   7.2515    -0.19E-12  0.44E-12  0.78E-12
    27500  2.9977  1.0094  21.5405     12.000  12.000  12.000      7.1737   7.2048   7.1620    -0.22E-12  0.37E-12  0.79E-12
    27600  2.9977  0.9881  21.4931     12.000  12.000  12.000      7.1359   7.2139   7.1433    -0.26E-12  0.26E-12  0.57E-12
    27700  2.9977  1.0058  21.5642     12.000  12.000  12.000      7.2114   7.1877   7.1651    -0.20E-12  0.49E-12  0.81E-12
    27800  2.9977  1.0069  21.6227     12.000  12.000  12.000      7.1812   7.2513   7.1903    -0.22E-12  0.53E-12  0.71E-12
    27900  2.9977  1.0025  21.5584     12.000  12.000  12.000      7.1956   7.2450   7.1178    -0.98E-13  0.25E-12  0.65E-12
    28000  2.9977  1.0037  21.5614     12.000  12.000  12.000      7.1409   7.1819   7.2387    -0.28E-12  0.64E-12  0.52E-12
    28100  2.9977  0.9890  21.5043     12.000  12.000  12.000      7.1682   7.1832   7.1529    -0.27E-12  0.67E-12  0.53E-12
    28200  2.9977  0.9954  21.4611     12.000  12.000  12.000      7.1278   7.1377   7.1956    -0.93E-13  0.60E-12  0.74E-12
    28300  2.9977  1.0042  21.5667     12.000  12.000  12.000      7.1989   7.1912   7.1766     0.94E-13  0.63E-12  0.60E-12
    28400  2.9977  0.9908  21.4193     12.000  12.000  12.000      7.1395   7.0952   7.1847    -0.15E-12  0.50E-12  0.43E-12
    28500  2.9977  1.0134  21.4643     12.000  12.000  12.000      7.0977   7.1730   7.1936    -0.10E-12  0.60E-12  0.71E-12
    28600  2.9977  0.9865  21.4054     12.000  12.000  12.000      7.1311   7.1023   7.1721    -0.12E-12  0.54E-12  0.51E-12
    28700  2.9977  0.9960  21.6007     12.000  12.000  12.000      7.1685   7.2374   7.1948    -0.77E-13  0.55E-12  0.45E-12
    28800  2.9977  1.0088  21.5391     12.000  12.000  12.000      7.1307   7.2050   7.2034     0.16E-12  0.60E-12  0.51E-12
    28900  2.9977  0.9850  21.4761     12.000  12.000  12.000      7.1453   7.1936   7.1372    -0.87E-13  0.63E-12  0.25E-12
    29000  2.9977  0.9966  21.5355     12.000  12.000  12.000      7.1864   7.2179   7.1313    -0.50E-13  0.56E-12  0.36E-12
    29100  2.9977  0.9903  21.4615     12.000  12.000  12.000      7.1437   7.1569   7.1609    -0.11E-12  0.62E-12  0.61E-12
    29200  2.9977  1.0244  21.5261     12.000  12.000  12.000      7.1593   7.1852   7.1816     0.70E-13  0.79E-12  0.22E-12
    29300  2.9977  0.9896  21.4687     12.000  12.000  12.000      7.1052   7.1217   7.2419     0.18E-12  0.61E-12  0.24E-12
    29400  2.9977  0.9963  21.4303     12.000  12.000  12.000      7.0984   7.2041   7.1278     0.35E-13  0.49E-12  0.84E-13
    29500  2.9977  0.9970  21.5536     12.000  12.000  12.000      7.2124   7.1625   7.1787     0.11E-12  0.38E-12  0.23E-12
    29600  2.9977  1.0019  21.6020     12.000  12.000  12.000      7.2229   7.1645   7.2146    -0.58E-13  0.39E-12  0.50E-12
    29700  2.9977  0.9878  21.6687     12.000  12.000  12.000      7.2189   7.2440   7.2058    -0.27E-12  0.40E-12  0.18E-12
    29800  2.9977  1.0017  21.5393     12.000  12.000  12.000      7.2003   7.1434   7.1957    -0.29E-12  0.58E-12  0.12E-12
    29900  2.9977  0.9980  21.4977     12.000  12.000  12.000      7.1787   7.1588   7.1601    -0.34E-13  0.64E-12  0.19E-12
    30000  2.9977  1.0050  21.5840     12.000  12.000  12.000      7.1998   7.1961   7.1881    -0.19E-12  0.50E-12  0.17E-12
    30100  2.9977  1.0043  21.4872     12.000  12.000  12.000      7.1208   7.1648   7.2016    -0.11E-13  0.95E-13  0.17E-13
    30200  2.9977  1.0013  21.5251     12.000  12.000  12.000      7.1936   7.1647   7.1668     0.20E-14 -0.35E-12  0.26E-13
    30300  2.9977  0.9945  21.4607     12.000  12.000  12.000      7.1724   7.1503   7.1380    -0.33E-13 -0.11E-12 -0.43E-13
    30400  2.9977  0.9843  21.4771     12.000  12.000  12.000      7.1440   7.1782   7.1549     0.82E-13 -0.24E-13 -0.96E-13
    30500  2.9977  1.0049  21.4489     12.000  12.000  12.000      7.1161   7.1834   7.1494     0.17E-12 -0.17E-12 -0.94E-14
    30600  2.9977  1.0075  21.5249     12.000  12.000  12.000      7.1567   7.1513   7.2169     0.15E-13 -0.11E-12  0.12E-12
    30700  2.9977  1.0202  21.5687     12.000  12.000  12.000      7.2155   7.1910   7.1623     0.26E-13  0.86E-13  0.47E-12
    30800  2.9977  0.9631  21.3812     12.000  12.000  12.000      7.1492   7.1062   7.1258     0.15E-13  0.16E-13  0.14E-12
    30900  2.9977  0.9899  21.3918     12.000  12.000  12.000      7.1357   7.1344   7.1217    -0.99E-13  0.27E-12 -0.23E-12
    31000  2.9977  1.0006  21.4861     12.000  12.000  12.000      7.1283   7.1745   7.1833    -0.54E-13  0.14E-12  0.16E-12
    31100  2.9977  1.0005  21.5360     12.000  12.000  12.000      7.1736   7.1496   7.2128    -0.10E-13  0.18E-12  0.26E-12
    31200  2.9977  0.9869  21.4672     12.000  12.000  12.000      7.1453   7.1736   7.1483     0.72E-13  0.17E-12  0.33E-12
    31300  2.9977  1.0049  21.5409     12.000  12.000  12.000      7.1845   7.1875   7.1689    -0.46E-13  0.24E-13  0.12E-12
    31400  2.9977  0.9908  21.5018     12.000  12.000  12.000      7.1248   7.1681   7.2089     0.30E-13 -0.69E-13  0.12E-12
    31500  2.9977  0.9979  21.4752     12.000  12.000  12.000      7.1314   7.1765   7.1673     0.11E-12  0.14E-12  0.13E-12
    31600  2.9977  0.9942  21.4988     12.000  12.000  12.000      7.1762   7.2087   7.1139    -0.71E-13 -0.26E-12  0.89E-14
    31700  2.9977  1.0113  21.4654     12.000  12.000  12.000      7.1510   7.1265   7.1879    -0.54E-13 -0.26E-12  0.21E-12
    31800  2.9977  1.0017  21.4225     12.000  12.000  12.000      7.1314   7.1473   7.1438     0.91E-13 -0.29E-12  0.14E-12
    31900  2.9977  1.0146  21.5867     12.000  12.000  12.000      7.1719   7.1906   7.2243     0.19E-13 -0.18E-12  0.14E-12
    32000  2.9977  0.9917  21.4650     12.000  12.000  12.000      7.1958   7.1585   7.1107     0.14E-12 -0.24E-12  0.13E-12
    32100  2.9977  1.0175  21.5986     12.000  12.000  12.000      7.2004   7.2212   7.1769     0.13E-12 -0.59E-12  0.97E-13
    32200  2.9977  0.9904  21.5642     12.000  12.000  12.000      7.2174   7.1720   7.1748     0.22E-12 -0.20E-12  0.15E-13
    32300  2.9977  1.0104  21.5857     12.000  12.000  12.000      7.2117   7.1473   7.2267     0.17E-12 -0.22E-12 -0.11E-12
    32400  2.9977  1.0035  21.5423     12.000  12.000  12.000      7.1556   7.2109   7.1759     0.16E-12 -0.36E-12  0.73E-13
    32500  2.9977  0.9909  21.4560     12.000  12.000  12.000      7.1316   7.1464   7.1780     0.25E-13 -0.26E-12 -0.25E-12
    32600  2.9977  0.9869  21.4770     12.000  12.000  12.000      7.1418   7.1837   7.1514    -0.12E-12 -0.21E-12 -0.82E-13
    32700  2.9977  1.0082  21.4606     12.000  12.000  12.000      7.1393   7.1583   7.1630    -0.12E-13 -0.98E-13  0.10E-12
    32800  2.9977  0.9988  21.5495     12.000  12.000  12.000      7.1779   7.1676   7.2040     0.19E-12 -0.30E-12  0.12E-12
    32900  2.9977  1.0095  21.5232     12.000  12.000  12.000      7.1662   7.1650   7.1921     0.45E-13 -0.34E-12 -0.84E-13
    33000  2.9977  0.9886  21.5552     12.000  12.000  12.000      7.1847   7.1714   7.1991     0.18E-12 -0.62E-12 -0.22E-12
    33100  2.9977  1.0147  21.5551     12.000  12.000  12.000      7.1876   7.1711   7.1964     0.26E-12 -0.30E-12 -0.18E-12
    33200  2.9977  0.9885  21.4846     12.000  12.000  12.000      7.1292   7.1766   7.1788     0.10E-12 -0.31E-12 -0.97E-13
    33300  2.9977  1.0167  21.5355     12.000  12.000  12.000      7.2137   7.1650   7.1568     0.33E-12 -0.58E-12 -0.13E-12
    33400  2.9977  1.0334  21.4928     12.000  12.000  12.000      7.2254   7.0902   7.1772     0.19E-12 -0.59E-12 -0.11E-12
    33500  2.9977  0.9951  21.4020     12.000  12.000  12.000      7.1504   7.1146   7.1370     0.18E-12 -0.59E-12 -0.24E-12
    33600  2.9977  1.0001  21.4845     12.000  12.000  12.000      7.1552   7.1502   7.1791     0.87E-13 -0.72E-12  0.90E-13
    33700  2.9977  1.0013  21.5370     12.000  12.000  12.000      7.1793   7.1722   7.1854     0.94E-13 -0.82E-12 -0.29E-12
    33800  2.9977  1.0119  21.5743     12.000  12.000  12.000      7.1834   7.2097   7.1813     0.21E-12 -0.91E-12 -0.36E-12
    33900  2.9977  0.9956  21.5276     12.000  12.000  12.000      7.2034   7.1250   7.1992     0.11E-12 -0.84E-12 -0.49E-12
    34000  2.9977  1.0091  21.5764     12.000  12.000  12.000      7.1853   7.2087   7.1825     0.24E-12 -0.93E-12 -0.44E-12
    34100  2.9977  0.9925  21.5204     12.000  12.000  12.000      7.1767   7.2071   7.1365     0.88E-13 -0.89E-12 -0.70E-12
    34200  2.9977  0.9850  21.3486     12.000  12.000  12.000      7.1537   7.1267   7.0682     0.26E-12 -0.92E-12 -0.68E-12
    34300  2.9977  0.9968  21.6035     12.000  12.000  12.000      7.1615   7.2833   7.1587     0.20E-12 -0.82E-12 -0.48E-12
    34400  2.9977  0.9883  21.4450     12.000  12.000  12.000      7.1360   7.1563   7.1526     0.33E-12 -0.94E-12 -0.33E-12
    34500  2.9977  1.0239  21.5178     12.000  12.000  12.000      7.1501   7.1759   7.1918     0.16E-12 -0.10E-11 -0.50E-12
    34600  2.9977  1.0173  21.5730     12.000  12.000  12.000      7.1930   7.1839   7.1961     0.22E-12 -0.10E-11 -0.64E-12
    34700  2.9977  1.0129  21.4893     12.000  12.000  12.000      7.1261   7.1912   7.1720     0.12E-12 -0.98E-12 -0.51E-12
    34800  2.9977  1.0002  21.5469     12.000  12.000  12.000      7.1684   7.1857   7.1929     0.17E-12 -0.90E-12 -0.39E-12
    34900  2.9977  0.9975  21.5787     12.000  12.000  12.000      7.2108   7.1660   7.2019     0.22E-12 -0.95E-12 -0.52E-12
    35000  2.9977  0.9860  21.4400     12.000  12.000  12.000      7.1206   7.1527   7.1666     0.21E-12 -0.11E-11 -0.56E-12
    35100  2.9977  0.9813  21.5232     12.000  12.000  12.000      7.2094   7.1955   7.1183     0.29E-13  0.33E-12 -0.16E-12
    35200  2.9977  0.9910  21.5076     12.000  12.000  12.000      7.1736   7.1218   7.2122     0.73E-13  0.10E-12 -0.14E-12
    35300  2.9977  1.0043  21.6096     12.000  12.000  12.000      7.2452   7.1527   7.2117    -0.67E-13  0.30E-12 -0.42E-12
    35400  2.9977  0.9981  21.5751     12.000  12.000  12.000      7.2155   7.1897   7.1699     0.21E-13  0.26E-12 -0.26E-12
    35500  2.9977  1.0065  21.5459     12.000  12.000  12.000      7.1629   7.2176   7.1654    -0.72E-14  0.18E-12 -0.51E-12
    35600  2.9977  1.0081  21.4599     12.000  12.000  12.000      7.1907   7.1761   7.0931     0.20E-13  0.27E-12 -0.51E-12
    35700  2.9977  1.0030  21.5701     12.000  12.000  12.000      7.1716   7.2218   7.1767     0.41E-13  0.34E-13 -0.31E-12
    35800  2.9977  1.0261  21.6311     12.000  12.000  12.000      7.2152   7.1850   7.2310    -0.30E-13  0.95E-13 -0.22E-12
    35900  2.9977  0.9913  21.4882     12.000  12.000  12.000      7.1608   7.1696   7.1578    -0.66E-13  0.15E-12 -0.34E-12
    36000  2.9977  0.9957  21.3955     12.000  12.000  12.000      7.1387   7.0911   7.1657    -0.12E-12  0.11E-12 -0.47E-12
    36100  2.9977  1.0041  21.4772     12.000  12.000  12.000      7.1682   7.2018   7.1072     0.29E-12  0.14E-12 -0.21E-12
    36200  2.9977  0.9779  21.3814     12.000  12.000  12.000      7.0943   7.1507   7.1364    -0.37E-12  0.31E-12 -0.13E-12
    36300  2.9977  0.9820  21.4719     12.000  12.000  12.000      7.1174   7.1612   7.1933    -0.53E-13  0.32E-12 -0.84E-13
    36400  2.9977  1.0004  21.5192     12.000  12.000  12.000      7.1912   7.1357   7.1922     0.64E-14 -0.18E-13  0.11E-12
    36500  2.9977  0.9929  21.5765     12.000  12.000  12.000      7.1819   7.2301   7.1645    -0.18E-12  0.43E-12  0.26E-12
    36600  2.9977  0.9887  21.4552     12.000  12.000  12.000      7.1313   7.1655   7.1584     0.72E-13  0.50E-12 -0.37E-13
    36700  2.9977  0.9826  21.4357     12.000  12.000  12.000      7.1693   7.1359   7.1305    -0.15E-13  0.55E-12  0.78E-13
    36800  2.9977  1.0017  21.5522     12.000  12.000  12.000      7.1729   7.1986   7.1807     0.99E-13  0.36E-12  0.26E-12
    36900  2.9977  0.9728  21.4278     12.000  12.000  12.000      7.0881   7.1237   7.2161    -0.55E-13  0.20E-12  0.16E-12
    37000  2.9977  1.0062  21.4839     12.000  12.000  12.000      7.1914   7.1268   7.1656     0.13E-12  0.73E-12  0.20E-12
    37100  2.9977  1.0148  21.5755     12.000  12.000  12.000      7.2327   7.2133   7.1295     0.11E-12  0.39E-12  0.27E-12
    37200  2.9977  0.9878  21.4914     12.000  12.000  12.000      7.2141   7.1396   7.1377     0.12E-12  0.42E-12  0.17E-12
    37300  2.9977  0.9875  21.4983     12.000  12.000  12.000      7.1735   7.1596   7.1652     0.28E-13  0.26E-12  0.34E-12
    37400  2.9977  1.0082  21.5383     12.000  12.000  12.000      7.1280   7.1776   7.2327     0.11E-13  0.30E-12  0.45E-12
    37500  2.9977  0.9970  21.4708     12.000  12.000  12.000      7.1946   7.1144   7.1617    -0.66E-14  0.37E-12  0.59E-12
    37600  2.9977  0.9963  21.6291     12.000  12.000  12.000      7.2304   7.1955   7.2032     0.15E-12  0.25E-12  0.63E-12
    37700  2.9977  1.0066  21.5354     12.000  12.000  12.000      7.1678   7.1613   7.2063    -0.16E-12  0.12E-12  0.63E-12
    37800  2.9977  1.0075  21.5520     12.000  12.000  12.000      7.1560   7.1861   7.2099     0.22E-13  0.19E-12  0.67E-12
    37900  2.9977  0.9773  21.4047     12.000  12.000  12.000      7.1130   7.1964   7.0953    -0.15E-13  0.33E-12  0.65E-12
    38000  2.9977  0.9637  21.3390     12.000  12.000  12.000      7.1089   7.1390   7.0911     0.78E-14  0.13E-12  0.51E-12
    38100  2.9977  0.9813  21.4727     12.000  12.000  12.000      7.1686   7.1619   7.1421     0.76E-13  0.25E-12  0.43E-12
    38200  2.9977  1.0065  21.6134     12.000  12.000  12.000      7.1845   7.2018   7.2272     0.13E-12  0.16E-12  0.44E-12
    38300  2.9977  0.9922  21.5690     12.000  12.000  12.000      7.1709   7.2717   7.1264    -0.13E-13  0.42E-12  0.29E-12
    38400  2.9977  0.9993  21.4776     12.000  12.000  12.000      7.1511   7.1464   7.1801    -0.18E-12  0.45E-12  0.50E-12
    38500  2.9977  0.9978  21.5341     12.000  12.000  12.000      7.1797   7.1539   7.2006    -0.10E-12  0.54E-12  0.29E-12
    38600  2.9977  1.0005  21.6054     12.000  12.000  12.000      7.1931   7.2227   7.1896    -0.91E-13  0.50E-12  0.35E-12
    38700  2.9977  0.9968  21.5633     12.000  12.000  12.000      7.2369   7.1968   7.1296    -0.16E-12  0.45E-12  0.28E-12
    38800  2.9977  0.9849  21.4263     12.000  12.000  12.000      7.2130   7.0925   7.1208    -0.56E-12  0.30E-12  0.50E-12
    38900  2.9977  0.9897  21.5546     12.000  12.000  12.000      7.1581   7.2359   7.1606    -0.28E-12  0.39E-12  0.15E-12
    39000  2.9977  1.0091  21.5063     12.000  12.000  12.000      7.1612   7.2039   7.1412    -0.22E-12  0.47E-12  0.30E-12
    39100  2.9977  0.9972  21.4122     12.000  12.000  12.000      7.1521   7.0888   7.1713    -0.19E-12  0.45E-12  0.18E-12
    39200  2.9977  0.9880  21.5166     12.000  12.000  12.000      7.1433   7.1549   7.2184    -0.67E-13  0.53E-12  0.11E-12
    39300  2.9977  0.9866  21.4766     12.000  12.000  12.000      7.1494   7.0980   7.2292    -0.41E-12  0.63E-12  0.11E-12
    39400  2.9977  1.0029  21.5377     12.000  12.000  12.000      7.1282   7.1695   7.2399    -0.42E-12  0.71E-12  0.16E-12
    39500  2.9977  0.9868  21.4390     12.000  12.000  12.000      7.1676   7.2049   7.0666    -0.63E-12  0.74E-12  0.41E-12
    39600  2.9977  1.0110  21.5676     12.000  12.000  12.000      7.1922   7.1928   7.1826    -0.37E-12  0.88E-12  0.49E-12
    39700  2.9977  1.0028  21.5453     12.000  12.000  12.000      7.1357   7.1928   7.2167    -0.32E-12  0.10E-11  0.30E-12
    39800  2.9977  1.0053  21.5049     12.000  12.000  12.000      7.2196   7.1302   7.1551    -0.27E-12  0.96E-12  0.19E-12
    39900  2.9977  0.9950  21.5559     12.000  12.000  12.000      7.1977   7.1807   7.1775    -0.19E-12  0.74E-12  0.38E-12
    40000  2.9977  0.9953  21.4485     12.000  12.000  12.000      7.1716   7.1358   7.1411    -0.46E-12  0.87E-12  0.48E-12
    40100  2.9977  0.9889  21.4781     12.000  12.000  12.000      7.1923   7.1407   7.1451    -0.12E-12  0.94E-13  0.67E-13
    40200  2.9977  1.0120  21.4937     12.000  12.000  12.000      7.2242   7.0914   7.1780    -0.21E-12 -0.53E-13  0.38E-13
    40300  2.9977  0.9899  21.5870     12.000  12.000  12.000      7.2425   7.1487   7.1958     0.98E-13  0.91E-14 -0.99E-13
    40400  2.9977  1.0062  21.6355     12.000  12.000  12.000      7.1731   7.2272   7.2352     0.22E-12 -0.16E-13  0.13E-12
    40500  2.9977  0.9803  21.4022     12.000  12.000  12.000      7.0642   7.1611   7.1769     0.21E-12 -0.15E-12  0.41E-12
    40600  2.9977  0.9856  21.4651     12.000  12.000  12.000      7.1468   7.1409   7.1775     0.11E-12 -0.95E-13  0.11E-12
    40700  2.9977  1.0087  21.5103     12.000  12.000  12.000      7.1452   7.1473   7.2178    -0.17E-12 -0.33E-13  0.34E-12
    40800  2.9977  0.9870  21.5009     12.000  12.000  12.000      7.1612   7.1653   7.1743     0.26E-13 -0.58E-13  0.40E-12
